herb_cn_name,herb_en_name,herb_pinyin,molecule_ID,MOL_ID,molecule_name,ob,dl,mw,alogp,bbb,caco2,halflife,hdon,hacc,FASA,in_tox_filtered,in_exclusion,in_top_v6,exclusion_reason
柴胡,Radix Bupleuri,Chaihu,4627,MOL004627,Methyl hexoate,52.4372611524,0.012058,130.21,2.057,1.2554,1.17252,5.62367,0,2,0.18894973,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4628,MOL004628,Octalupine,47.8222493965,0.27864,264.41,-0.067,0.29792,0.4772,4.171863,1,4,0.17361152,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4629,MOL004629,PAC,72.3535759105,0.023505,136.16,1.469,0.9707,0.84003,-2.02542,1,2,0.4309732,False,False,False,
柴胡,Radix Bupleuri,Chaihu,12297,MOL012297,puerarin,24.0308979964,0.69099,416.41,-0.06,-2.06074,-1.14856,,6,9,0.3670837,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4631,MOL004631,"7,8,4'-Trihydroxyisoflavone",20.6680736276,0.21583,270.25,2.065,-0.36888,0.45097,,3,5,0.40801713,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4632,MOL004632,Pulsatillic acid,24.4872491463,0.7688,470.76,5.391,-0.47026,0.11531,,2,4,0.27355865,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4633,MOL004633,Saikogenin F,25.8803413391,0.63197,472.78,3.714,-0.70621,0.09491,,3,4,0.21447384,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4634,MOL004634,Saikogenin G,16.922323769,0.63197,472.78,3.714,-0.54689,0.21435,,3,4,0.21177976,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4635,MOL004635,saikosaponin a,32.3938866,0.086885,781.1,1.108,-2.93011,-1.94652,15.374184,8,13,0.24862677,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4636,MOL004636,Saikosaponin B,5.93684895816,0.13152,781.1,1.165,-3.1304,-2.15067,,9,13,0.2326563,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4637,MOL004637,Saikosaponin D,34.3938866,0.086879,781.1,1.108,-2.88942,-1.93769,15.162388,8,13,0.24625169,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4638,MOL004638,Saikosaponin K,2.940512297,0.055382,913.23,-0.071,-3.80125,-3.0713,,11,17,0.24853466,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4639,MOL004639,Saikosaponin V,3.23325531379,0.026924,1107.39,-3.284,-4.91271,-3.93941,,16,24,0.24458577,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4640,MOL004640,Saikosaponin f,1.76278765323,0.078885,929.28,0.759,-4.01657,-3.01941,,11,17,0.24860433,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4641,MOL004641,"(3S,4aS,6aR,6bS,8S,8aS,12aS,14aR,14bR)-4,4,6a,6b,11,11,14b-heptamethyl-8a-methylol-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-3,8-diol",12.07396743,0.74762,458.8,5.111,-0.74773,0.22628,,3,3,0.21926001,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4642,MOL004642,Saikosaponin t,34.4635491308,0.12811,813.15,0.941,-3.12598,-2.25905,4.928699,9,14,0.22112955,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4643,MOL004643,Saikosaponin t_qt,16.69244677,0.71426,488.83,4.485,-0.23371,0.26119,,3,4,0.19450228,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4644,MOL004644,Sainfuran,79.9097919581,0.23331,286.3,3.376,0.23234,0.8981,8.580738,2,5,0.21978849,True,False,True,
柴胡,Radix Bupleuri,Chaihu,4082,MOL004082,TGL,15.1300373457,0.13303,891.67,22.259,-1.12378,0.53961,,0,6,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4646,MOL004646,Thymonin,1.9708428676,0.40714,360.34,2.285,-0.35596,0.64557,,3,8,0.20961268,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4647,MOL004647,TDA,22.3156735702,0.054133,214.39,4.999,0.8929,1.03746,,1,2,0.20562543,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4648,MOL004648,Troxerutin,31.5965743749,0.28256,346.56,5.886,-0.37917,0.34989,4.357889,3,3,0.29720798,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4649,MOL004649,"1-[(2R,3R,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",17.848840145,0.11057,244.23,-2.45,-1.69333,-1.19256,,4,8,0.28505793,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4650,MOL004650,Acetovanillin,28.1727992085,0.056243,194.2,1.341,0.38211,0.59249,,0,4,0.27726385,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4651,MOL004651,cis-2-Undecenal,47.0706288073,0.026579,168.31,4.111,1.66467,1.39484,7.220235,0,1,0.26416793,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4652,MOL004652,"(2R,3R,4S,5S,6R)-2-[[(3S,5S,9R,10S,13R,14R,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",21.1958091299,0.6273,574.93,5.893,-0.98576,-0.19952,,4,6,0.21420786,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4653,MOL004653,(+)-Anomalin,46.0553407638,0.6566,426.5,5.049,-0.00416,0.46261,1.029456,0,7,0.35740015,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4654,MOL004654,2-HEPTENOL,26.4563544243,0.008006,114.21,2.03,1.22713,1.11321,,1,1,0.22122082,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4655,MOL004655,PHPH,29.7920233715,0.041623,154.22,3.348,1.8865,1.902,,0,0,0.47318447,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4656,MOL004656,(5R)-5-isopropyl-2-methyl-1-cyclohex-2-enone,35.1689984,0.029462,152.26,2.557,1.69493,1.35077,11.522292,0,1,0.29077899,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4657,MOL004657,caryophyllene oxide,29.0556101642,0.12927,220.39,3.519,1.70467,1.57023,,0,1,0.27179664,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4658,MOL004658,cedrenol,108.562541048,0.12344,220.39,2.915,1.46713,1.3049,7.483093,1,1,0.24767821,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4659,MOL004659,chikusaikoside II,5.16645915152,0.051484,943.26,-0.639,-4.04815,-3.13523,,11,18,0.234901,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4660,MOL004660,chikusaikoside II_qt,17.4791375497,0.63193,472.78,3.714,-0.6603,0.15038,,3,4,0.20134464,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4661,MOL004661,"[(3R)-3,7-dimethyloct-6-enyl] acetate",45.5449259179,0.041001,198.34,3.428,1.38827,1.34073,5.583831,0,2,0.2662392,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4662,MOL004662,Cyclohexylisocyanate,41.41331541,0.017274,125.19,1.972,1.31403,1.10067,-2.87982,0,2,0.40707591,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4663,MOL004663,Vinylxylene,20.7945726696,0.024676,132.22,3.354,2.05854,1.90894,,0,0,0.41526422,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4664,MOL004664,heptanoic acid,13.3844336765,0.012192,130.21,2.262,0.98451,0.86558,,1,2,0.25624749,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4665,MOL004665,Ethyl geranate,64.06782786,0.04022,196.32,3.743,1.42865,1.4063,7.160088,0,2,0.2893801,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4666,MOL004666,Ethyl protocatechuate,35.7684400576,0.047269,182.19,1.499,0.3532,0.59148,2.69164,2,4,0.38350415,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4667,MOL004667,fraxetin,23.0409297606,0.091465,208.18,1.349,0.35709,0.50519,,2,5,0.28275043,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4668,MOL004668,GLB,47.7111626722,0.044678,180.18,-2.513,-4.40688,-1.89388,11.0015,5,6,0.27657315,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4368,MOL004368,Hyperin,6.93898582002,0.76905,464.41,-0.587,-2.07562,-1.41812,,8,12,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4670,MOL004670,cis-pinocampheol,53.9200144607,0.060603,154.28,1.953,1.50135,1.18801,11.3614,1,1,0.23913896,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4671,MOL004671,ISOPULEGOL,50.7200881891,0.029542,154.28,2.583,1.42087,1.24021,11.052092,1,1,0.25906953,False,False,False,
柴胡,Radix Bupleuri,Chaihu,437,MOL000437,Hirsutrin,1.85807825145,0.76904,464.41,-0.587,-2.30907,-1.65819,,8,12,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4673,MOL004673,kaempferitrin,8.16150028261,0.78752,578.57,-0.448,-2.65205,-1.74279,,8,14,0.3010056,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4674,MOL004674,"kaempferol-3,7-α-L-dirhamnoside",8.161500283,0.78703,578.57,-0.448,-2.98488,-1.74891,,8,14,0.28188106,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4675,MOL004675,kaempferol-7-O-rhamnoside,2.26731572453,0.72495,432.41,0.755,-1.83461,-0.90699,,6,10,0.3401438,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4676,MOL004676,kaempferol-7-O-α-L-rhamnoside,22.13859217,0.72499,432.41,0.755,-2.02036,-0.90746,,6,10,0.33431113,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4677,MOL004677,ledol,82.7751544931,0.12057,222.41,3.203,1.54909,1.31987,12.106428,1,1,0.22343618,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4678,MOL004678,Limetin,36.63110334,0.086466,206.21,1.867,0.47003,0.87662,1.332748,0,4,0.22356841,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4679,MOL004679,longifolene,39.4948073736,0.10826,204.39,4.177,2.08098,1.8312,11.197984,0,0,0.23075411,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4680,MOL004680,cis-p-2-Menthen-1-ol,35.3036817949,0.030865,154.28,2.356,1.42612,1.21736,10.657768,1,1,0.26399583,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4681,MOL004681,"(6S)-6-pentyl-5,6-dihydropyran-2-one",20.9956826607,0.033849,168.26,2.979,1.41109,1.22114,,0,2,0.25619233,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4682,MOL004682,Methyl octylate,18.7124218681,0.020709,158.27,2.969,1.31691,1.22814,,0,2,0.18032508,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4683,MOL004683,"methyl (2E,4E)-octadeca-2,4-dienoate",38.7685894504,0.16716,294.53,7.063,1.38582,1.44531,5.984741,0,2,0.21073501,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4684,MOL004684,methyl (E)-octadec-2-enoate,29.8428296589,0.16534,296.55,7.508,1.39969,1.4231,,0,2,0.18359287,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4685,MOL004685,(E)-non-2-en-4-one,37.776350564,0.015168,140.25,2.891,1.55266,1.35432,6.813954,0,1,0.27590939,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4686,MOL004686,Nonenone,19.6159795464,0.015517,140.25,2.681,1.58399,1.35931,,0,1,0.30074996,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4687,MOL004687,2-octanone,19.2863480515,0.011434,128.24,2.248,1.56755,1.35048,,0,1,0.24751356,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4688,MOL004688,Cumic acid,45.7846606922,0.036751,164.22,2.629,1.09981,1.02816,-3.129343,1,2,0.38275161,False,False,False,
柴胡,Radix Bupleuri,Chaihu,2141,MOL002141,PLO,14.0663040285,0.43379,316.53,3.485,0.23687,0.69395,,1,2,0.25341105,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4690,MOL004690,RNS,40.7342758422,0.027303,164.18,-1.796,-3.69564,-1.30292,11.057576,4,5,0.31116274,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4691,MOL004691,aldehydo-D-ribose,40.7643010261,0.022122,150.15,-2.173,-4.16621,-1.59365,11.2624,4,5,0.29927036,False,False,False,
柴胡,Radix Bupleuri,Chaihu,415,MOL000415,rutin,3.20153312753,0.68283,610.57,-1.446,-2.75317,-1.92581,,10,16,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4693,MOL004693,saikosaponin b1,6.69900034257,0.13146,781.1,1.165,-2.95689,-2.14269,,9,13,0.25096235,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4694,MOL004694,saikosaponin b1_qt,13.4483808636,0.73762,472.78,3.77,-1.02625,-0.09561,,4,4,0.21394894,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4695,MOL004695,saikosaponin b2,20.4503149099,0.13147,781.1,1.165,-2.9351,-2.01745,,9,13,0.21906778,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4696,MOL004696,saikosaponin b2_qt,13.79431058,0.73784,472.78,3.77,-1.05814,-0.14959,,4,4,0.21917193,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4697,MOL004697,saikosaponin b3,8.83738957012,0.12222,813.15,0.789,-3.26712,-2.23808,,9,14,0.22218554,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4698,MOL004698,saikosaponin b3_qt,18.9182081701,0.69426,504.83,3.395,-1.00182,-0.20296,,4,5,0.19544086,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4699,MOL004699,saikosaponin b4,9.5642517702,0.12221,813.15,0.789,-2.94601,-1.86922,,9,14,0.2026207,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4700,MOL004700,saikosaponin b4_qt,18.9182081701,0.6943,504.83,3.395,-1.14557,-0.21852,,4,5,0.17680751,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4701,MOL004701,saikosaponin c,5.12044847066,0.051481,943.26,-0.639,-4.03881,-2.91808,,11,18,0.20334814,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4702,MOL004702,saikosaponin c_qt,30.5049276997,0.63193,472.78,3.714,-0.8511,0.02709,6.115672,3,4,0.20467572,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4703,MOL004703,saikosaponin e,17.7027199889,0.088479,765.1,2.199,-2.18372,-1.28604,,7,12,0.22728172,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4704,MOL004704,saikosaponin e_qt,17.6217891308,0.65736,456.78,4.804,-0.03848,0.64712,,2,3,0.21574333,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4705,MOL004705,"(3E,6S,7R)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydroisobenzofuran-1-one",34.3431399787,0.096014,224.28,1.317,-0.1927,-0.02477,4.197236,2,4,0.30274662,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4706,MOL004706,spathulenol,80.0110555685,0.12208,220.39,3.007,1.31394,1.26318,12.18666,1,1,0.25741813,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4707,MOL004707,tau-cadinol,36.5056427996,0.093064,222.41,3.779,1.42166,1.30595,7.836443,1,1,0.23369141,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4708,MOL004708,δ-cadinol,14.0261991207,0.093113,222.41,3.779,1.44796,1.33255,,1,1,0.23351713,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4709,MOL004709,(+)-trans-Carveol,44.21401966,0.02962,152.26,2.401,1.30802,1.19381,11.643244,1,1,0.30643389,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4710,MOL004710,DTR,75.62754453,0.081285,204.25,1.249,0.05024,0.29277,-2.100546,4,3,0.28539288,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4711,MOL004711,Veratryl alcohol,71.4891280457,0.037529,168.21,1.193,0.45221,0.67138,6.566146,1,3,0.21129836,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4712,MOL004712,xylitol,27.3709581106,0.021473,152.17,-2.43,-3.80472,-1.51341,,5,5,0.20710655,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4713,MOL004713,alpha-Eudesmol,25.0190030465,0.095419,222.41,3.666,1.29151,1.31186,,1,1,0.25148129,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4714,MOL004714,"(1R,4S)-7,7-dimethyl-2-methylenenorbornane",41.0591543081,0.038976,136.26,2.927,2.12743,1.79655,11.223,0,0,0.26466942,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4715,MOL004715,"(4aS,9aS)-2,9,9-trimethyl-5-methylene-4,4a,6,7,8,9a-hexahydro-3H-benzo[7]annulene",48.8911215518,0.079925,204.39,4.753,2.00676,1.82162,5.010939,0,0,0.25642011,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4716,MOL004716,"(1S,4R)-2,3-dimethylbicyclo[2.2.1]hept-2-ene",43.0913400557,0.028291,122.23,2.861,2.26292,1.839,11.3962,0,0,0.25415662,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4717,MOL004717,"(3R,4aR,8aR)-3-isopropenyl-5,8a-dimethyl-2,3,4,4a,7,8-hexahydro-1H-naphthalene",23.8627230025,0.081045,204.39,4.753,2.0511,1.83616,,0,0,0.27005982,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4718,MOL004718,α-spinasterol,42.979365524,0.75693,412.77,7.64,0.79479,1.27949,6.462231,1,1,0.2201466,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4719,MOL004719,α-spinasteryl glucoside,21.1958091299,0.62713,574.93,5.893,-0.88552,-0.15018,,4,6,0.22320487,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4720,MOL004720,β-cedrene,54.3525594832,0.10508,204.39,4.177,2.12297,1.78574,5.00894,0,0,0.24534844,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4721,MOL004721,β-fenchene,39.160659762,0.039756,136.26,2.633,2.22351,1.79775,11.1259,0,0,0.24991213,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4722,MOL004722,β-oplopenone,42.0804136232,0.087574,220.39,3.486,1.66704,1.42265,12.16704,0,1,0.28685778,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4723,MOL004723,beta-Terpinene,42.2892516553,0.022295,136.26,3.503,2.11859,1.84731,11.207892,0,0,0.29296112,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4724,MOL004724,γ-cadinene,23.4023785453,0.077297,204.39,4.799,2.04579,1.8361,,0,0,0.26499397,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4725,MOL004725,(5S)-5-hexyloxolan-2-one,19.7096993663,0.032209,170.28,3.003,1.29532,1.2379,,0,2,0.2175189,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4726,MOL004726,(5S)-5-propyloxolan-2-one,78.4892176091,0.016929,128.19,1.634,1.35789,1.12849,10.7517,0,2,0.26308554,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4727,MOL004727,"(1R,4aR,8aS)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1H-naphthalene",21.3476463712,0.077315,204.39,4.799,2.09848,1.83651,,0,0,0.26552477,False,False,False,
柴胡,Radix Bupleuri,Chaihu,4728,MOL004728,γ-patchoulene,54.634880814,0.10904,204.39,4.177,2.24122,1.81475,12.232892,0,0,0.2456453,False,False,False,
柴胡,Radix Bupleuri,Chaihu,479,MOL000479,Farnesene,17.4180687339,0.047569,204.39,5.515,2.20961,1.95385,,0,0,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,490,MOL000490,petunidin,30.0455390403,0.30712,317.29,1.649,-0.642,0.15762,1.210163,5,7,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,57,MOL000057,DIBP,49.6340827018,0.13067,278.38,3.924,0.6794,0.8468,3.938548,0,4,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,609,MOL000609,"(1R,5S)-7,7-dimethyl-4-bicyclo[3.1.1]hept-3-enecarboxaldehyde",40.6443329165,0.059434,150.24,2.038,1.67177,1.33615,11.4422,0,1,0.27805895,False,False,False,
柴胡,Radix Bupleuri,Chaihu,610,MOL000610,TRD,17.89122181,0.031021,184.41,6.302,1.9576,1.78399,,0,0,0.18695618,False,False,False,
柴胡,Radix Bupleuri,Chaihu,628,MOL000628,darutoside,21.3181738714,0.63003,574.93,5.893,-0.95742,-0.26116,,4,6,0.22042845,False,False,False,
柴胡,Radix Bupleuri,Chaihu,635,MOL000635,vanillin,51.9960077723,0.032596,152.16,1.306,0.41159,0.6778,11.793384,1,3,0.32594272,False,False,False,
柴胡,Radix Bupleuri,Chaihu,666,MOL000666,hexanal,55.7070293811,0.0055795,100.18,1.853,1.52279,1.25464,10.9631,0,1,0.23407817,False,False,False,
柴胡,Radix Bupleuri,Chaihu,667,MOL000667,1-hexanol,22.0429644379,0.0054272,102.2,1.883,1.20598,1.07671,,1,1,0.19096828,False,False,False,
柴胡,Radix Bupleuri,Chaihu,668,MOL000668,PENTYLFURAN,54.5883540952,0.019335,138.23,3.115,1.94321,1.72013,-1.963646,0,1,0.10180051,False,False,False,
柴胡,Radix Bupleuri,Chaihu,675,MOL000675,oleic acid,33.12836481,0.14243,282.52,6.835,0.77767,1.16896,4.986206,1,2,0.19616304,False,False,False,
柴胡,Radix Bupleuri,Chaihu,676,MOL000676,DBP,64.5416405,0.13409,278.38,4.198,0.55504,0.8008,5.40558,0,4,0.34491694,False,False,False,
柴胡,Radix Bupleuri,Chaihu,69,MOL000069,palmitic acid,19.2965647018,0.098573,256.48,6.368,0.99862,1.09151,,1,2,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,705,MOL000705,WLN: VH6,19.5879956996,0.0080592,114.21,2.309,1.49307,1.29335,,0,1,0.22542453,False,False,False,
柴胡,Radix Bupleuri,Chaihu,707,MOL000707,Heptenal,37.1595118327,0.008253,112.19,2.286,1.56132,1.30331,3.95704,0,1,0.30076817,False,False,False,
柴胡,Radix Bupleuri,Chaihu,708,MOL000708,WLN: VHR,32.627965919,0.014163,106.13,1.589,1.65581,1.32343,12.0742,0,1,0.44275171,False,False,False,
柴胡,Radix Bupleuri,Chaihu,710,MOL000710,OYA,19.0682132399,0.011222,128.24,2.765,1.51674,1.30183,,0,1,0.22505136,False,False,False,
柴胡,Radix Bupleuri,Chaihu,715,MOL000715,l-Menthone,57.8975251428,0.029429,154.28,2.597,1.70298,1.3482,10.5712,0,1,0.24206193,False,False,False,
柴胡,Radix Bupleuri,Chaihu,716,MOL000716,trans-2-nonenal,19.1774120635,0.015493,140.25,3.198,1.59049,1.37366,,0,1,0.27291304,False,False,False,
柴胡,Radix Bupleuri,Chaihu,723,MOL000723,"trans-2,4-decadienal",51.0281707395,0.020894,152.26,3.21,1.49359,1.40425,7.438984,0,1,0.32169223,False,False,False,
柴胡,Radix Bupleuri,Chaihu,724,MOL000724,Geranylacetone,18.6577813807,0.040187,194.35,3.62,1.55211,1.49911,,0,1,0.28981009,False,False,False,
柴胡,Radix Bupleuri,Chaihu,860,MOL000860,stearic acid,17.8254293816,0.14086,284.54,7.28,1.22356,1.14557,,1,2,0.18716544,False,False,False,
柴胡,Radix Bupleuri,Chaihu,864,MOL000864,MYS,13.9810567968,0.04922,212.47,7.215,1.91696,1.80931,,0,0,0.14599366,False,False,False,
柴胡,Radix Bupleuri,Chaihu,872,MOL000872,"(6R)-2,6-dimethyloctane",18.1451264891,0.014389,142.32,4.525,2.05802,1.78941,,0,0,0.21844825,False,False,False,
柴胡,Radix Bupleuri,Chaihu,873,MOL000873,CYH,74.9859676223,0.010105,98.16,1.174,1.77277,1.20641,11.109,0,1,0.21654965,False,False,False,
柴胡,Radix Bupleuri,Chaihu,878,MOL000878,Farnesylacetone,37.8416443732,0.10214,262.48,5.446,1.55598,1.60901,5.217723,0,1,0.29144299,False,False,False,
柴胡,Radix Bupleuri,Chaihu,886,MOL000886,tetradecane,15.9422641225,0.039319,198.44,6.758,1.78297,1.78783,,0,0,0.14841554,False,False,False,
柴胡,Radix Bupleuri,Chaihu,918,MOL000918,2-NONANONE,8.506501834,0.015229,142.27,2.704,1.61968,1.34105,,0,1,0.24251258,False,False,False,
柴胡,Radix Bupleuri,Chaihu,922,MOL000922,(R)-p-Menth-1-en-4-ol,32.1558504364,0.032284,154.28,2.55,1.5191,1.32972,11.3891,1,1,0.26303163,False,False,False,
柴胡,Radix Bupleuri,Chaihu,924,MOL000924,Mnk,17.6587517008,0.025869,170.33,3.616,1.64156,1.3965,,0,1,0.2229175,False,False,False,
柴胡,Radix Bupleuri,Chaihu,932,MOL000932,alpha-Farnesene,21.7035112093,0.047239,204.39,5.461,1.89189,1.96768,,0,0,0.31886795,False,False,False,
柴胡,Radix Bupleuri,Chaihu,974,MOL000974,cuminal,38.2860004403,0.029012,148.22,2.784,1.60832,1.38829,1.941279,0,1,0.36335731,False,False,False,
柴胡,Radix Bupleuri,Chaihu,98,MOL000098,quercetin,46.4333481195,0.27525,302.25,1.504,-0.7689,0.04842,14.400548,5,7,0.38453352,False,False,False,
柴胡,Radix Bupleuri,Chaihu,116,MOL000116,Nonanal,40.2763401507,0.015196,142.27,3.222,1.50223,1.30729,6.35457,0,1,0.2058707,False,False,False,
柴胡,Radix Bupleuri,Chaihu,121,MOL000121,Decanal,29.8050599701,0.020124,156.3,3.678,1.4357,1.33684,,0,1,0.20161143,False,False,False,
柴胡,Radix Bupleuri,Chaihu,125,MOL000125,(-)-alpha-Pinene,46.2498150113,0.052565,136.26,2.873,2.2987,1.84526,11.4218,0,0,0.24731636,False,False,False,
柴胡,Radix Bupleuri,Chaihu,172,MOL000172,Furol,34.3510486894,0.010395,96.09,0.985,1.51485,1.08216,4.5265,0,2,0.1955771,False,False,False,
柴胡,Radix Bupleuri,Chaihu,263,MOL000263,oleanolic acid,29.0208414157,0.75599,456.78,6.422,0.074,0.58907,,2,3,0.24701537,False,False,False,
柴胡,Radix Bupleuri,Chaihu,474,MOL000474,(-)-Epoxycaryophyllene,35.9368494293,0.12925,220.39,3.519,1.82683,1.57196,6.09021,0,1,0.0,False,False,False,
柴胡,Radix Bupleuri,Chaihu,601,MOL000601,O-Methylthymol,47.6540701725,0.035377,164.27,3.494,1.86905,1.74969,11.491976,0,1,0.28343797,False,False,False,
柴胡,Radix Bupleuri,Chaihu,607,MOL000607,Dehydro-p-cymene,11.6267945934,0.022843,132.22,3.314,1.93214,1.87928,,0,0,0.43679801,False,False,False,
