"pathway_name","source","target","prob","n_interactions"
"NCAM","Glutamatergic 2","NB",5.56871096354339,2
"PTPR","NB","NB",5.56277519924917,8
"GABA-B","VLMC","GABAergic 3",5.55986917803128,28
"NCAM","Glutamatergic 5","GABAergic 3",5.55842077463093,5
"NRG","GABAergic 2","GABAergic 1",5.55792589557269,9
"CADM","Glutamatergic 9","Glutamatergic 10",5.55657876422821,5
"PTN","Glutamatergic 6","OPC",5.55614035491621,7
"NCAM","EPEN","Glutamatergic 3",5.55527281285742,5
"NCAM","Glutamatergic 8","GABAergic 4",5.54987459980419,5
"GABA-B","ASTRO","NB",5.54980422799934,20
"COLLAGEN","VLMC","Neuro 1",5.54589792408219,83
"EPHA","GABAergic 6","Glutamatergic 10",5.54285835887047,10
"GABA-B","VLMC","GABAergic 6",5.53876192508782,28
"CNTN","Glutamatergic 10","ASTRO",5.53718639500359,5
"PTN","PER/Endo","GABAergic 4",5.5364548387383,6
"EPHA","Glutamatergic 5","Glutamatergic 5",5.53363291386081,14
"CNTN","Glutamatergic 8","Glutamatergic 5",5.53038366633035,7
"EPHA","Neuro 1","Glutamatergic 4",5.52962914507079,15
"GABA-B","ASTRO","GABAergic 5",5.52771195153522,20
"EPHA","Glutamatergic 10","Glutamatergic 8",5.52389740109264,6
"SEMA3","PER/Endo","GABAergic 3",5.52256084359295,19
"CNTN","OPC","Glutamatergic 6",5.52240582253697,3
"NCAM","Glutamatergic 8","GABAergic 1",5.51734439252825,5
"CNTN","Glutamatergic 5","Glutamatergic 2",5.51149007501929,7
"CNTN","Glutamatergic 1","Glutamatergic 3",5.51133299186763,6
"GABA-B","VLMC","GABAergic 1",5.50998071932473,28
"PTPRM","Glutamatergic 1","Glutamatergic 1",5.50944099667295,1
"CNTN","Glutamatergic 8","Glutamatergic 4",5.5074792470227,7
"CNTN","Glutamatergic 9","Glutamatergic 1",5.50617738310448,7
"CNTN","Neuro 1","ASTRO",5.503904203704,6
"EPHA","Glutamatergic 9","GABAergic 1",5.50281511231094,12
"PTPR","OLIGO","Neuro 1",5.49914362973694,10
"NCAM","Glutamatergic 9","Glutamatergic 2",5.49735783453996,5
"NCAM","Glutamatergic 7","NB",5.49618209305393,2
"CNTN","Glutamatergic 3","Glutamatergic 1",5.49562918881059,7
"PTPR","OLIGO","Glutamatergic 3",5.49440285440625,9
"NCAM","Glutamatergic 8","Glutamatergic 1",5.4901160126924,5
"CNTN","OPC","Glutamatergic 3",5.48777101316558,6
"CADM","ASTRO","Neuro 1",5.48769183709349,6
"NCAM","Glutamatergic 3","GABAergic 5",5.48344138366765,5
"SEMA3","GABAergic 4","Glutamatergic 10",5.47817059703896,22
"GABA-B","GABAergic 6","Glutamatergic 10",5.47392001775501,20
"NCAM","Glutamatergic 9","Glutamatergic 7",5.47370422662024,5
"NCAM","Glutamatergic 2","Glutamatergic 1",5.47282064933464,5
"COLLAGEN","VLMC","GABAergic 2",5.47161282618768,78
"GABA-B","Glutamatergic 4","Glutamatergic 4",5.47099698707114,18
"CNTN","Glutamatergic 3","Glutamatergic 9",5.46974179160156,6
"CNTN","GABAergic 2","Glutamatergic 7",5.46678350228726,6
"SEMA3","VLMC","Glutamatergic 10",5.46590307619489,21
"CNTN","GABAergic 2","Glutamatergic 8",5.46531258695023,7
"CNTN","Glutamatergic 1","Glutamatergic 6",5.46382300625816,5
"NCAM","Glutamatergic 2","Glutamatergic 5",5.46361270643325,5
"NCAM","GABAergic 6","Glutamatergic 5",5.46317957189362,5
"CNTN","OLIGO","Glutamatergic 1",5.45721110440951,6
"CADM","Glutamatergic 2","ASTRO",5.45680696961786,5
"NCAM","Glutamatergic 4","Glutamatergic 6",5.45653419594656,5
"NGL","Glutamatergic 10","GABAergic 3",5.45239083792038,3
"NCAM","Glutamatergic 9","ASTRO",5.44918609856835,5
"NCAM","GABAergic 2","GABAergic 5",5.44849221421703,5
"NCAM","Glutamatergic 9","Glutamatergic 9",5.44667095596617,4
"EPHA","Glutamatergic 9","GABAergic 2",5.44510450825706,12
"CNTN","Glutamatergic 9","Glutamatergic 9",5.44272980377152,6
"NCAM","Glutamatergic 3","GABAergic 6",5.44262023865842,5
"COLLAGEN","VLMC","Glutamatergic 4",5.44234435128158,78
"NCAM","Glutamatergic 8","NB",5.44081782359425,2
"NCAM","GABAergic 1","Glutamatergic 6",5.43789769435161,5
"NCAM","Glutamatergic 7","GABAergic 4",5.43627981247203,5
"NEGR","GABAergic 6","Glutamatergic 7",5.43208314797907,1
"NEGR","Glutamatergic 7","GABAergic 6",5.43208314797907,1
"Netrin","OPC","Glutamatergic 9",5.43003440577374,7
"PTPR","GABAergic 3","MG",5.42993998114159,9
"NCAM","Neuro 1","Glutamatergic 4",5.42340564147285,4
"EPHA","Glutamatergic 4","GABAergic 3",5.42243474778277,15
"NCAM","Glutamatergic 6","Glutamatergic 3",5.42066537306821,5
"NCAM","Glutamatergic 7","GABAergic 1",5.41997799538765,5
"NCAM","Glutamatergic 1","Glutamatergic 2",5.41970175490706,5
"NCAM","Glutamatergic 4","NB",5.41875721305406,2
"GABA-B","Glutamatergic 4","Glutamatergic 9",5.41775167297597,16
"PTPR","VLMC","Glutamatergic 2",5.41720030891795,9
"GABA-B","Neuro 1","ASTRO",5.41556130250796,20
"EPHA","Glutamatergic 1","GABAergic 4",5.41324333795562,10
"CNTN","Glutamatergic 2","Glutamatergic 2",5.41299577991804,7
"NGL","Glutamatergic 10","GABAergic 5",5.41217040168593,2
"NCAM","Glutamatergic 8","Glutamatergic 5",5.41198318431752,5
"LAMININ","EPEN","Glutamatergic 5",5.41073257750355,68
"NCAM","GABAergic 2","GABAergic 6",5.40738086796911,5
"CADM","Glutamatergic 5","Glutamatergic 10",5.4067375024141,5
"GABA-B","MG","GABAergic 4",5.40557774600734,20
"CNTN","Glutamatergic 10","OPC",5.40206341139465,5
"SEMA3","GABAergic 4","MG",5.39909763700526,25
"UNC5","Glutamatergic 3","GABAergic 3",5.39319777730939,10
"UNC5","Glutamatergic 5","GABAergic 2",5.39308079891837,10
"PTPR","ASTRO","Glutamatergic 3",5.39197212943964,10
"PTPR","MG","GABAergic 6",5.39123203426459,8
"CNTN","OLIGO","Glutamatergic 8",5.38796948248275,6
"PTPR","VLMC","Glutamatergic 4",5.38624931343006,9
"UNC5","Glutamatergic 8","GABAergic 2",5.38570426674319,10
"EPHA","Glutamatergic 3","Neuro 1",5.38451558261985,11
"CNTN","Glutamatergic 5","Glutamatergic 7",5.38445894668565,5
"CNTN","OPC","Glutamatergic 1",5.3832420256136,7
"PTPR","ASTRO","Neuro 1",5.38172671578807,10
"CNTN","Glutamatergic 2","OPC",5.3805565440303,6
"NCAM","Glutamatergic 5","ASTRO",5.37907464892418,5
"NEGR","EPEN","GABAergic 5",5.37844953178121,1
"NEGR","GABAergic 5","EPEN",5.37844953178121,1
"NCAM","GABAergic 3","EPEN",5.37811605208292,3
"UNC5","GABAergic 2","GABAergic 4",5.37762917886151,12
"CNTN","Glutamatergic 8","Glutamatergic 1",5.37581441191461,7
"CNTN","Glutamatergic 9","Glutamatergic 3",5.37579066822453,6
"PTN","VLMC","GABAergic 6",5.375273201396,6
"NGL","Glutamatergic 6","Glutamatergic 8",5.37498953432981,3
"CADM","Glutamatergic 9","Glutamatergic 5",5.3749678888542,5
"UNC5","GABAergic 2","Neuro 1",5.37277874143497,12
"NRG","PER/Endo","OLIGO",5.37040640625226,10
"CNTN","Glutamatergic 10","Glutamatergic 2",5.37018015709156,7
"PTPR","VLMC","Glutamatergic 5",5.37004667360586,9
"GABA-B","Glutamatergic 8","Glutamatergic 1",5.36952520516915,12
"CNTN","Glutamatergic 3","Glutamatergic 3",5.36666323204174,6
"NCAM","GABAergic 6","GABAergic 2",5.36636289632484,5
"UNC5","NB","GABAergic 2",5.36611443115167,9
"PTN","VLMC","GABAergic 2",5.3616370733047,7
"GABA-B","GABAergic 2","GABAergic 3",5.35844404758805,20
"NCAM","EPEN","Neuro 1",5.35521825304774,5
"LAMININ","OLIGO","Glutamatergic 5",5.35332021642838,27
"CNTN","Glutamatergic 8","Glutamatergic 9",5.35270146523577,6
"EPHA","VLMC","Glutamatergic 9",5.34983295299308,17
"CADM","Glutamatergic 4","ASTRO",5.3496966847114,5
"NEGR","NB","NB",5.34827955205536,1
"GABA-B","OPC","Glutamatergic 4",5.34811991406242,16
"NCAM","Glutamatergic 2","GABAergic 2",5.34269257840728,5
"SEMA3","VLMC","Glutamatergic 8",5.34028727368455,20
"UNC5","GABAergic 3","Glutamatergic 2",5.33921240255471,9
"EPHA","Glutamatergic 8","GABAergic 3",5.33843366861797,12
"GABA-B","GABAergic 2","GABAergic 6",5.33810147651773,20
"NEGR","GABAergic 4","Glutamatergic 1",5.33629608018796,1
"NEGR","Glutamatergic 1","GABAergic 4",5.33629608018796,1
"PTPR","OLIGO","Glutamatergic 9",5.33460344623313,10
"EPHA","Glutamatergic 10","Glutamatergic 2",5.32948350475077,6
"ADGRL","OLIGO","NB",5.32923796534256,32
"NCAM","Glutamatergic 5","Glutamatergic 2",5.32805779828798,5
"CNTN","Glutamatergic 3","Glutamatergic 6",5.32617265611678,5
"LAMININ","OLIGO","Glutamatergic 3",5.3242292119201,31
"NCAM","Glutamatergic 6","Neuro 1",5.32379160503872,5
"NCAM","GABAergic 1","GABAergic 4",5.32177373062955,5
"UNC5","Neuro 1","Glutamatergic 2",5.32163747754096,10
"NEGR","NB","OPC",5.32111602140324,1
"NEGR","OPC","NB",5.32111602140324,1
"NCAM","GABAergic 1","NB",5.32040690774133,2
"UNC5","Glutamatergic 2","GABAergic 2",5.31188447456738,10
"NRG","OPC","EPEN",5.31062625410235,11
"GABA-B","GABAergic 2","GABAergic 1",5.31036296761306,20
"CNTN","GABAergic 6","Neuro 1",5.31023253502951,7
"GABA-B","OPC","Glutamatergic 9",5.31004559698823,16
"CNTN","Neuro 1","Glutamatergic 2",5.30502488654539,7
"PTPR","ASTRO","Glutamatergic 10",5.30155235806432,10
"NCAM","GABAergic 1","GABAergic 1",5.30021409770758,5
"LAMININ","Glutamatergic 5","PER/Endo",5.29821009989025,58
"LAMININ","EPEN","Glutamatergic 3",5.29678433084774,66
"NEGR","OPC","OPC",5.29409045238726,1
"LAMININ","EPEN","VLMC",5.29167854332742,64
"NCAM","Glutamatergic 8","GABAergic 2",5.28723176401211,5
"CNTN","Glutamatergic 9","Glutamatergic 6",5.28579647115309,5
"EPHA","GABAergic 2","Glutamatergic 3",5.28524388767756,7
"NCAM","Glutamatergic 1","Glutamatergic 7",5.28194633049827,5
"EPHA","VLMC","Glutamatergic 5",5.27894963972149,17
"GABA-B","MG","Glutamatergic 7",5.27835456905598,20
"LAMININ","ASTRO","GABAergic 2",5.27588112215219,53
"NCAM","GABAergic 6","EPEN",5.27328245840342,3
"EPHA","Glutamatergic 2","GABAergic 5",5.27275600082755,14
"CNTN","Glutamatergic 2","Glutamatergic 7",5.27192711620974,6
"EPHA","GABAergic 2","Glutamatergic 6",5.27163842727214,9
"GABA-B","Glutamatergic 4","Glutamatergic 2",5.27079813750022,18
"NRG","EPEN","Neuro 1",5.27022884103274,10
"GABA-B","MG","Glutamatergic 6",5.27006966983718,20
"CNTN","Glutamatergic 2","Glutamatergic 8",5.26981170484179,7
"UNC5","Glutamatergic 7","Glutamatergic 6",5.26950118457078,9
"CADM","Glutamatergic 5","Glutamatergic 5",5.26754610608628,5
"CNTN","Glutamatergic 5","Glutamatergic 8",5.26734109149761,7
"NCAM","Glutamatergic 1","Glutamatergic 9",5.26711347255419,4
"SEMA3","OPC","Glutamatergic 2",5.26698406151715,16
"UNC5","GABAergic 4","GABAergic 6",5.26588073642996,10
"NEGR","ASTRO","NB",5.26575963149569,1
"NEGR","NB","ASTRO",5.26575963149569,1
"NCAM","GABAergic 5","GABAergic 5",5.26107060499159,5
"ADGRL","MG","NB",5.2606617533631,31
"NCAM","Glutamatergic 5","Glutamatergic 7",5.25968560393913,5
"SEMA3","OPC","Glutamatergic 9",5.25853157062771,15
"COLLAGEN","Glutamatergic 5","PER/Endo",5.25834405603153,34
"UNC5","Glutamatergic 7","Glutamatergic 5",5.25462177097724,9
"NCAM","Glutamatergic 4","GABAergic 4",5.25380865693417,5
"NCAM","EPEN","GABAergic 3",5.25333113089031,5
"UNC5","GABAergic 2","Glutamatergic 4",5.24950678321091,10
"NCAM","Glutamatergic 4","GABAergic 1",5.24804688722706,5
"UNC5","VLMC","Glutamatergic 9",5.24800917462277,10
"NRG","GABAergic 1","GABAergic 1",5.24468857035998,10
"CNTN","Glutamatergic 10","Glutamatergic 8",5.24058238210986,7
"NEGR","ASTRO","OPC",5.23901521363858,1
"NEGR","OPC","ASTRO",5.23901521363858,1
"NGL","Glutamatergic 10","Glutamatergic 8",5.23850110332741,3
"NCAM","Glutamatergic 5","Glutamatergic 9",5.23817847540303,4
"CNTN","Neuro 1","OPC",5.23344331275069,6
"NCAM","Glutamatergic 7","Glutamatergic 5",5.23060857820321,5
"PTN","VLMC","Neuro 1",5.22931083740316,7
"NCAM","EPEN","ASTRO",5.2278869393046,5
"LAMININ","EPEN","Glutamatergic 9",5.22603542925859,69
"COLLAGEN","Glutamatergic 7","PER/Endo",5.22366533636605,47
"NCAM","GABAergic 5","GABAergic 6",5.22125187640484,5
"CNTN","Glutamatergic 10","Glutamatergic 7",5.21777585781038,6
"CNTN","Glutamatergic 8","Glutamatergic 3",5.21681865567667,6
"LAMININ","OLIGO","VLMC",5.21656182974797,26
"CNTN","Glutamatergic 1","GABAergic 2",5.21537070983554,6
"PTN","PER/Endo","EPEN",5.21355294592779,7
"GABA-B","Glutamatergic 7","Glutamatergic 5",5.21309843810075,20
"CNTN","Glutamatergic 8","Glutamatergic 6",5.20945832497089,5
"EPHA","GABAergic 2","Glutamatergic 1",5.20508091345453,11
"NCAM","Glutamatergic 6","OLIGO",5.20464044501944,5
"SLIT","Glutamatergic 7","GABAergic 5",5.20430064859067,3
"LAMININ","OLIGO","Glutamatergic 9",5.20280343504787,29
"NCAM","GABAergic 4","Glutamatergic 6",5.19697445125286,5
"PTN","ASTRO","GABAergic 4",5.19598835479506,6
"PTPRM","GABAergic 2","Glutamatergic 1",5.19555816651055,1
"PTPRM","Glutamatergic 1","GABAergic 2",5.19555816651055,1
"GABA-B","Glutamatergic 7","Glutamatergic 8",5.19392714925629,20
"NEGR","Glutamatergic 1","Glutamatergic 7",5.19309819043333,1
"NEGR","Glutamatergic 7","Glutamatergic 1",5.19309819043333,1
"EPHA","Glutamatergic 10","Glutamatergic 4",5.18907166316762,6
"PTN","Glutamatergic 6","ASTRO",5.18865667750654,7
"COLLAGEN","VLMC","GABAergic 1",5.18569370292404,73
"NEGR","ASTRO","ASTRO",5.18451293108521,1
"SLIT","Glutamatergic 9","Glutamatergic 7",5.18433358753417,3
"CNTN","GABAergic 2","Glutamatergic 10",5.17856601942068,5
"GABA-B","Glutamatergic 4","Glutamatergic 3",5.17664182298386,16
"CADM","Glutamatergic 10","ASTRO",5.17223696979543,5
"COLLAGEN","VLMC","Glutamatergic 10",5.1714544878311,72
"NRG","VLMC","OLIGO",5.17124513464746,8
"CNTN","Neuro 1","Glutamatergic 8",5.17035612896924,7
"CNTN","Neuro 1","Glutamatergic 7",5.16913641973273,6
"EPHA","GABAergic 6","Neuro 1",5.16901765320493,10
"UNC5","GABAergic 2","Glutamatergic 1",5.16733665441807,10
"NCAM","Glutamatergic 6","GABAergic 3",5.16565671188286,5
"CADM","Glutamatergic 2","Neuro 1",5.16541199863365,5
"CNTN","GABAergic 2","Glutamatergic 4",5.16510028609269,7
"LAMININ","EPEN","Glutamatergic 1",5.16317497444031,63
"CNTN","GABAergic 2","Glutamatergic 5",5.16250706965033,7
"SEMA3","VLMC","PER/Endo",5.16166843052336,23
"LAMININ","OLIGO","Glutamatergic 1",5.15902175943895,30
"UNC5","Glutamatergic 10","GABAergic 2",5.15832068091257,10
"CADM","Glutamatergic 9","Glutamatergic 2",5.15521512872141,5
"GABA-B","Neuro 1","Glutamatergic 10",5.15521499381313,20
"GABA-B","OPC","Glutamatergic 2",5.15159275728792,16
"UNC5","Glutamatergic 9","Glutamatergic 6",5.14601978166915,9
"NCAM","GABAergic 1","Glutamatergic 5",5.14584533716947,5
"GABA-B","Glutamatergic 9","Glutamatergic 4",5.14205562078808,20
"GABA-B","Glutamatergic 5","Glutamatergic 4",5.13957366243797,14
"GABA-B","ASTRO","OPC",5.13931257395244,20
"NCAM","GABAergic 6","Glutamatergic 1",5.13809253545782,5
"CADM","Neuro 1","Glutamatergic 10",5.1334124831484,5
"CADM","Glutamatergic 9","Glutamatergic 4",5.13193095591659,5
"UNC5","Glutamatergic 9","Glutamatergic 5",5.13148904071094,9
"EPHA","Neuro 1","Glutamatergic 3",5.13103004014431,13
"NCAM","Glutamatergic 7","GABAergic 2",5.1257458278941,5
"CNTN","Glutamatergic 9","GABAergic 2",5.11924526664795,6
"NEGR","GABAergic 6","NB",5.11885905002412,1
"NEGR","NB","GABAergic 6",5.11885905002412,1
"NCAM","Glutamatergic 3","Glutamatergic 4",5.11839432360282,4
"CNTN","Glutamatergic 3","GABAergic 2",5.11426664519758,6
"EPHA","Neuro 1","Glutamatergic 6",5.11112314467148,12
"UNC5","Glutamatergic 3","Glutamatergic 8",5.10819272548537,7
"EPHA","Glutamatergic 4","GABAergic 6",5.10784118871192,13
"UNC5","Glutamatergic 1","GABAergic 6",5.10668645246683,11
"GABA-B","Glutamatergic 5","Glutamatergic 9",5.10665202996276,14
"NGL","GABAergic 1","GABAergic 5",5.10625955313513,2
"PTPR","ASTRO","Glutamatergic 9",5.10618039581028,10
"SEMA3","OPC","Glutamatergic 4",5.10557512993941,17
"UNC5","GABAergic 6","GABAergic 2",5.10541420386361,10
"GABA-B","OLIGO","ASTRO",5.10502550053884,20
"NCAM","GABAergic 4","GABAergic 4",5.09914990798078,5
"UNC5","OPC","Glutamatergic 9",5.09707362172628,11
"NGL","Glutamatergic 5","GABAergic 5",5.09551744303202,2
"NEGR","GABAergic 6","OPC",5.09286072975012,1
"NEGR","OPC","GABAergic 6",5.09286072975012,1
"LAMININ","GABAergic 2","Glutamatergic 8",5.09166406093995,59
"UNC5","Glutamatergic 3","Glutamatergic 7",5.08973358995662,9
"NRG","GABAergic 3","GABAergic 1",5.08954158430005,8
"NCAM","Glutamatergic 7","Glutamatergic 1",5.08818233680016,5
"GABA-B","Glutamatergic 9","Glutamatergic 9",5.08785659813746,18
"GABA-B","GABAergic 5","ASTRO",5.08607356243904,20
"NCAM","GABAergic 1","Glutamatergic 1",5.08522580984155,5
"EPHA","GABAergic 2","Glutamatergic 10",5.08463133241406,8
"CNTN","Glutamatergic 5","Glutamatergic 4",5.08194970746328,6
"SEMA3","GABAergic 4","Glutamatergic 8",5.08162372035086,21
"LAMININ","GABAergic 4","PER/Endo",5.08065282246438,79
"GABA-B","OPC","Glutamatergic 3",5.07878112102944,16
"GABA-B","Glutamatergic 3","Glutamatergic 4",5.07803213463461,16
"UNC5","Glutamatergic 6","OLIGO",5.07781967033456,10
"NCAM","GABAergic 4","GABAergic 1",5.07612344544052,5
"NCAM","GABAergic 4","NB",5.07246331779548,2
"CNTN","OLIGO","GABAergic 2",5.07245681799571,6
"GABA-B","Glutamatergic 1","Glutamatergic 1",5.06423176682768,12
"UNC5","GABAergic 3","GABAergic 4",5.0586005331145,12
"CADM","Glutamatergic 5","Glutamatergic 2",5.05720784623583,5
"EPHA","Glutamatergic 1","GABAergic 1",5.05437045669653,10
"UNC5","GABAergic 3","Neuro 1",5.0540378486051,12
"CADM","Glutamatergic 9","Glutamatergic 9",5.0523081321386,5
"CADM","Glutamatergic 4","Neuro 1",5.05211180182295,5
"CNTN","Glutamatergic 7","ASTRO",5.0479641869008,5
"UNC5","Glutamatergic 4","OLIGO",5.04757721306929,11
"NEGR","EPEN","Glutamatergic 5",5.04663893379731,1
"NEGR","Glutamatergic 5","EPEN",5.04663893379731,1
"EPHA","Glutamatergic 3","GABAergic 4",5.04645800707298,12
"CADM","Neuro 1","Glutamatergic 5",5.0423452099354,5
"GABA-B","Glutamatergic 3","Glutamatergic 9",5.0418806255597,16
"PTPR","PER/Endo","Glutamatergic 8",5.04133021114205,8
"NEGR","ASTRO","GABAergic 6",5.03987891481376,1
"NEGR","GABAergic 6","ASTRO",5.03987891481376,1
"EPHA","Neuro 1","Glutamatergic 1",5.03969643618569,15
"SEMA3","VLMC","MG",5.03908712475909,22
"NCAM","GABAergic 1","GABAergic 2",5.03695213934616,5
"EPHA","Glutamatergic 8","GABAergic 6",5.03670171588685,11
"CNTN","Glutamatergic 5","Glutamatergic 5",5.03370554256285,6
"PTPR","MG","Glutamatergic 7",5.03302842144795,8
"UNC5","Neuro 1","GABAergic 4",5.032431637166,12
"NGL","Glutamatergic 9","Glutamatergic 1",5.03228756593045,3
"UNC5","Neuro 1","Neuro 1",5.0278925561049,12
"CADM","Glutamatergic 5","Glutamatergic 4",5.02763100682729,5
"EPHA","Glutamatergic 9","GABAergic 3",5.0232884236272,12
"NCAM","EPEN","Glutamatergic 2",5.02321558229249,5
"UNC5","GABAergic 1","GABAergic 6",5.02193642656304,11
"COLLAGEN","VLMC","GABAergic 6",5.01892135315144,80
"CNTN","OPC","GABAergic 2",5.01783649904566,6
"NGL","GABAergic 4","GABAergic 5",5.01546599928385,2
"CNTN","Glutamatergic 5","Glutamatergic 10",5.0097299050395,4
"NCAM","Glutamatergic 4","Glutamatergic 5",5.00970653667419,5
"EPHA","Glutamatergic 1","GABAergic 2",5.00655686686118,10
"CNTN","Glutamatergic 8","GABAergic 2",5.00600757294652,6
"COLLAGEN","Glutamatergic 3","PER/Endo",4.99748897829708,42
"PTPR","VLMC","Glutamatergic 6",4.99694840254304,9
"UNC5","GABAergic 5","OLIGO",4.99488103328431,12
"EPHA","Glutamatergic 6","OPC",4.99457392045889,9
"NCAM","GABAergic 2","Glutamatergic 4",4.99338052071651,4
"CNTN","Glutamatergic 2","Glutamatergic 10",4.99308984907961,5
"NCAM","Glutamatergic 6","Glutamatergic 7",4.99122071671197,5
"SEMA3","VLMC","Glutamatergic 5",4.98843640031076,23
"SEMA3","VLMC","GABAergic 5",4.98606714022557,20
"LAMININ","EPEN","Glutamatergic 2",4.9855362885012,68
"UNC5","GABAergic 4","Glutamatergic 2",4.98353066195167,10
"CNTN","Glutamatergic 2","Glutamatergic 4",4.9803779205798,7
"NGL","Glutamatergic 2","GABAergic 5",4.97948320367246,2
"LAMININ","OPC","Glutamatergic 8",4.97727584022656,46
"SLIT","Glutamatergic 9","Glutamatergic 5",4.97651279840005,3
"CNTN","Glutamatergic 2","Glutamatergic 5",4.97641167932712,7
"LAMININ","OLIGO","Glutamatergic 2",4.97572987090333,29
"PTPR","VLMC","Glutamatergic 1",4.9754214018413,9
"NEGR","EPEN","Glutamatergic 6",4.97496539110351,1
"NEGR","Glutamatergic 6","EPEN",4.97496539110351,1
"SLIT","Glutamatergic 2","GABAergic 5",4.97284626776492,3
"CNTN","GABAergic 6","GABAergic 6",4.97271423608105,5
"NCAM","Glutamatergic 6","Glutamatergic 2",4.96660920515657,5
"CNTN","Glutamatergic 10","Glutamatergic 10",4.96501647871776,5
"NCAM","Glutamatergic 6","Glutamatergic 9",4.96204860222336,4
"PTN","VLMC","NB",4.96006446067311,5
"PTPR","OPC","MG",4.9586936560191,9
"NCAM","Glutamatergic 1","Glutamatergic 6",4.95512652377246,5
"GABA-B","Glutamatergic 9","Glutamatergic 2",4.95310070067258,20
"CNTN","GABAergic 2","Glutamatergic 9",4.95301547691616,6
"GABA-B","Glutamatergic 5","Glutamatergic 2",4.95171990611177,14
"CNTN","Glutamatergic 10","Glutamatergic 5",4.95094726166828,6
"NCAM","Glutamatergic 2","EPEN",4.94960023045806,3
"PTPR","MG","GABAergic 1",4.94595538443786,8
"EPHA","Neuro 1","Glutamatergic 10",4.94313363397669,15
"GABA-B","GABAergic 4","NB",4.94245202178341,20
"UNC5","GABAergic 3","Glutamatergic 4",4.94156034421601,11
"NCAM","GABAergic 4","Glutamatergic 5",4.94132718609497,5
"CNTN","Glutamatergic 10","Glutamatergic 4",4.93846063141437,7
"GABA-B","NB","Glutamatergic 4",4.92284766375982,12
"GABA-B","GABAergic 4","GABAergic 5",4.92277745093549,20
"NGL","GABAergic 1","GABAergic 3",4.91964678678193,3
"NCAM","Glutamatergic 4","GABAergic 2",4.91949468646044,5
"UNC5","Neuro 1","Glutamatergic 4",4.91828484211526,11
"CNTN","Glutamatergic 6","ASTRO",4.91810097535885,5
"NCAM","GABAergic 4","Glutamatergic 1",4.9165706844332,5
"NGL","Glutamatergic 5","GABAergic 3",4.91537926793176,3
"CNTN","GABAergic 1","ASTRO",4.91237157321366,5
"CNTN","GABAergic 2","Glutamatergic 1",4.91230285645526,7
"VEGF","ASTRO","PER/Endo",4.91080402138668,8
"CADM","ASTRO","Glutamatergic 10",4.90947759030033,6
"NCAM","Glutamatergic 1","NB",4.90863643959724,2
"NCAM","Glutamatergic 9","Glutamatergic 6",4.90218368561642,5
"PTPR","MG","GABAergic 4",4.90119741184901,8
"GABA-B","MG","Glutamatergic 5",4.89958172328982,20
"PTPRM","GABAergic 2","GABAergic 2",4.89955780956643,1
