rank,MOL_ID,molecule_name,SMILES,composite_score_adjusted,composite_score,NFE2L2,HMOX1,GPX4,TFRC,SLC7A11,ACSL4,FTH1,PTGS2,KEAP1
321,MOL013773,Cucumarioside A7-2_qt,CC1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)N=C(O)C2N=C(O)C(c3cc(Cl)c(O)c(Cl)c3)N=C(O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4cc(ccc34)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1,0.5436638657813188,0.5436638657813188,0.7469713091850281,0.581375002861023,0.5200032591819763,0.27211666107177734,0.3156149387359619,0.2608562707901001,0.2764401435852051,0.7587127685546875,0.7182217836380005
322,MOL010105,(S)-2-methylbutyl-4-(4-decyloxybenzylideneamino),CCCCCCCCCC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)N3CCCCC3)c2)cc1,0.543435848873099,0.543435848873099,0.7489013671875,0.58368980884552,0.5087752938270569,0.2752055525779724,0.30477598309516907,0.2604824900627136,0.2733837068080902,0.759753942489624,0.7291206121444702
323,MOL000595,Eupatoriopicrin,C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(/C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12,0.5425386076043381,0.5425386076043381,0.7476893067359924,0.5907579660415649,0.5274245142936707,0.26731956005096436,0.33006036281585693,0.2543812692165375,0.2834109961986542,0.7607403993606567,0.732249915599823
324,MOL011258,ganosporelactone B,C/C(=C\CC/C(C)=C/COC(=O)/C(C)=C/C(=O)O)CC/C=C(\C)CC/C=C(\C)COC(=O)/C(C)=C/C(=O)O,0.5424425400229602,0.5424425400229602,0.7475556135177612,0.5316311717033386,0.4673032760620117,0.28038257360458374,0.29911524057388306,0.2591968774795532,0.26492106914520264,0.7606897354125977,0.7270468473434448
325,MOL006147,Alizarin-2-methylether,COC[C@H](C)NCc1cc(OC)c2c(c1)OCO2,0.5422815069748567,0.5422815069748567,0.7448334693908691,0.5728909373283386,0.5135218501091003,0.2720358967781067,0.3148391544818878,0.25894424319267273,0.2718890905380249,0.7599668502807617,0.7188935279846191
326,MOL008919,"(2S,6S,7aR)-2-[(1E,3E,5E,7E,9E,11E,13E,15E)-16-[(4S)-4-hydroxy-2,6,6-trimethyl-1-cyclohexenyl]-1,5,10,14-tetramethylhexadeca-1,3,5,7,9,11,13,15-octaenyl]-4,4,7a-trimethyl-2,5,6,7-tetrahydrobenzofuran-6-ol",COC(=O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H](O)[C@@H](O)[C@H]12,0.5409282948834294,0.5409282948834294,0.7489737272262573,0.5740175247192383,0.5281397104263306,0.25784626603126526,0.3114100694656372,0.2539821267127991,0.2853326201438904,0.759711742401123,0.7190661430358887
327,MOL014165,Synallactosides C,C[C@H](CCCc1ccccc1)CC[C@H](O)[C@]12[C@@H](O)CC[C@@](C)([C@H]3CC[C@]45CC[C@@H]6C[C@]7(c8ccccc8)CCCC[C@@H]7c7ccc8cccc(c8c7[C@@H]64)[C@@H]5C3)[C@@H]1[C@H]1C[C@](C)(C#CC[C@@]3(CCC[C@H](C4(c5ccccc5)CCCCC4)C3)C(=O)O1)[C@]2(O)CCC1=CC(=O)OC1,0.5403986795014375,0.5403986795014375,0.7480358481407166,0.5788116455078125,0.5277432203292847,0.2724396288394928,0.313411682844162,0.2593004107475281,0.2812797725200653,0.7596291303634644,0.7215890288352966
328,MOL000242,7-O-Methyleriodictyol,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2=O,0.5398009991066176,0.5398009991066176,0.7488856315612793,0.5727429986000061,0.5141868591308594,0.2668452858924866,0.2964784502983093,0.2581079602241516,0.2697907090187073,0.7592029571533203,0.7307510375976562
329,MOL012158,"2-Methoxybenzyl-2,3,6-trimethoxybenzoate",CO[C@@H]1C[C@@H]2[C@@](C)(CCc3ccoc3)[C@H](C)CC[C@@]2(C)[C@]2(C)O[C@H]12,0.539789037620376,0.539789037620376,0.749781608581543,0.5953637957572937,0.5459541082382202,0.28125250339508057,0.3126611113548279,0.2708280086517334,0.2840746343135834,0.7603780031204224,0.730819046497345
330,MOL002280,Torachrysone-8-O-beta-D-(6'-oxayl)-glucoside,Cn1c(O)c(C(=O)C[C@@H](Nc2ccc(N)cc2)c2c(O)ccc3ccccc23)c(=O)c2ccccc21,0.5390605183226597,0.5390605183226597,0.7485543489456177,0.5820914506912231,0.5223854780197144,0.27307069301605225,0.30494847893714905,0.26469212770462036,0.2724362015724182,0.7605298757553101,0.7273145914077759
331,MOL008219,"3-[2-[(1R,4aS,5R,8aS)-5,8a-dimethyl-2-methylene-5-methylol-decalin-1-yl]ethyl]-5H-furan-2-one",CC(C)C1=CC2=CC[C@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@@H]2C[C@@H]1O,0.5390016221321501,0.5390016221321501,0.748557984828949,0.5556693077087402,0.4985567629337311,0.277700275182724,0.2976871728897095,0.2573204040527344,0.27607259154319763,0.7596797943115234,0.7346394062042236
332,MOL001485,"2,2-dimethyl-3-(3,7,12,16,20-pentamethyl-3,7,11,15,19-heneicosapentaenyl)-oxirane",C[C@H](O)C(=O)[C@@H](C)C/C=C/[C@H]1[C@@H]2O[C@]2(C)[C@@H](C)[C@H]2[C@H](Cc3ccccc3)N=C(O)[C@]21O,0.5384574013646596,0.5384574013646596,0.74847412109375,0.5730841159820557,0.5190192461013794,0.27112895250320435,0.3038693368434906,0.2651485800743103,0.2894618511199951,0.7600985765457153,0.7258799076080322
333,MOL004112,Patuletin,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,0.5384551584652831,0.5384551584652831,0.7493743300437927,0.5446301698684692,0.4819905757904053,0.2856115698814392,0.29803353548049927,0.25792157649993896,0.2740862965583801,0.7601150274276733,0.7341337203979492
334,MOL007747,chloranoside a_qt,C/C=C(/C)C(=O)Oc1ccc(OC)cc1[C@H]1O[C@H]1C,0.5374475621771981,0.5374475621771981,0.7469189167022705,0.5943819284439087,0.5610195398330688,0.2648455500602722,0.3350912928581238,0.2610929012298584,0.277911901473999,0.7598752975463867,0.71830153465271
335,,Fumarine,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,0.5373745800661633,0.5373745800661633,0.7501053214073181,0.5825455188751221,0.5311223864555359,0.28257134556770325,0.31418725848197937,0.2607048749923706,0.28710073232650757,0.7586230039596558,0.7348213195800781
336,MOL008475,Mitraphyllic acid,C[C@@H]1OC=C(C(=O)O)[C@H]2C[C@@H]3N(CC[C@]34C(=O)Nc3ccccc34)C[C@H]12,0.5371393807459808,0.5371393807459808,0.7489578723907471,0.5949665307998657,0.5481182336807251,0.27327775955200195,0.3234105110168457,0.25636979937553406,0.2738196849822998,0.7600555419921875,0.724195122718811
337,MOL014236,HPC-3-J_qt,CCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,0.5370231426766665,0.5370231426766665,0.7457861304283142,0.5533250570297241,0.5004186034202576,0.26350992918014526,0.2953084111213684,0.26082634925842285,0.26291292905807495,0.7602304220199585,0.7211840748786926
338,MOL002975,butin,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21,0.5367468654532803,0.5367468654532803,0.7476285696029663,0.5527516603469849,0.49617066979408264,0.2741415500640869,0.2988768219947815,0.2661077380180359,0.2776106595993042,0.7602884769439697,0.7306888699531555
339,MOL004244,"(4aR,5R,8R,8aR)-5,8-dihydroxy-3,5,8a-trimethyl-6,7,8,9-tetrahydro-4aH-benzo[f]benzofuran-4-one",Cc1cccc(C(Br)Br)n1,0.5367451860241758,0.5367451860241758,0.7484831213951111,0.6104195713996887,0.5701179504394531,0.2812352180480957,0.3207787573337555,0.26216667890548706,0.2871648967266083,0.7595959901809692,0.7267788648605347
340,MOL013691,Arenicolaside A,COC(=O)NC1C(C)OC(O[C@H]2C/C=C(\C)[C@@H]3C=C[C@@H]4[C@@H](OC5CC(OC6CCC(OC7CC(O)C(O)C(C)O7)C(C)O6)C(OC(C)=O)C(C)O5)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)C(=O)C3=C(O)[C@@]4(CC(C=O)=C[C@H](O)[C@H]4/C=C\2C)OC3=O)CC1(C)[N+](=O)[O-],0.5349747891431397,0.5349747891431397,0.7444480657577515,0.5906625986099243,0.523198127746582,0.26821351051330566,0.3136638104915619,0.2569645345211029,0.2722620368003845,0.760206937789917,0.7216489315032959
341,MOL013253,"5,2',5'-Trihydroxy-6,7,8-trimethoxyflavone",COc1c(OC)c(O)c2c(=O)cc(-c3cc(O)ccc3O)oc2c1OC,0.5336865947591458,0.5336865947591458,0.7502018213272095,0.53730309009552,0.4914962649345398,0.2901119589805603,0.3022747039794922,0.25829774141311646,0.28671759366989136,0.7594988346099854,0.7356087565422058
342,MOL011224,Ganoderic acid X,CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@H]4C(C)(C)[C@H](O)CC[C@]34C)[C@]12C,0.5336497764466677,0.5336497764466677,0.7443408966064453,0.5534593462944031,0.475321501493454,0.26040834188461304,0.29867416620254517,0.25734129548072815,0.2685689330101013,0.7598602175712585,0.7234030961990356
343,MOL013719,Bivittoside A,CC(C)CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)C,0.5336454852164447,0.5336454852164447,0.7476334571838379,0.5710673928260803,0.5167702436447144,0.2647939920425415,0.2986376881599426,0.25290244817733765,0.28158536553382874,0.7597929239273071,0.7251501679420471
344,MOL008089,yadanzioside H,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)[C@@H](OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)CC[C@@]45C[C@@]35CC[C@]12C,0.5331532107362711,0.5331532107362711,0.7476699352264404,0.5579016804695129,0.4893783628940582,0.27576708793640137,0.2873420715332031,0.26104170083999634,0.2716556191444397,0.7602657079696655,0.7262178659439087
345,MOL005759,"2,7-dihydroxy-4-methoxyphenanthrene-2,7-O-diglucoside",Cc1cc(C)cc(Oc2c(C)c(C)c3c(c2C)CCC(C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O)O3)c1,0.5329607418666036,0.5329607418666036,0.7498924732208252,0.5585029125213623,0.4932594895362854,0.2626132369041443,0.29793673753738403,0.26162320375442505,0.2713600993156433,0.7607566714286804,0.7222211360931396
346,MOL000279,Cerevisterol,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.5312410830335939,0.5312410830335939,0.7495067715644836,0.553459644317627,0.48972898721694946,0.27792641520500183,0.2931375205516815,0.26305556297302246,0.27665597200393677,0.7595694065093994,0.7296949625015259
347,MOL007326,Cynarin(e),COc1cc(-c2cc(=O)c3c(OC(C)=O)c(OC)c(OC(C)=O)c(OC)c3o2)cc(OC(C)=O)c1OC,0.5307190880532029,0.5307190880532029,0.7478004693984985,0.6266915202140808,0.5791091322898865,0.28406327962875366,0.33878853917121887,0.2683456540107727,0.2932276725769043,0.7598251104354858,0.7298200726509094
348,MOL008457,Tetrahydroalstonine,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,0.5305972159171147,0.5305972159171147,0.7507388591766357,0.5630677342414856,0.4797988533973694,0.27146780490875244,0.2977882921695709,0.2544615864753723,0.277305006980896,0.7602404952049255,0.7245680689811707
349,MOL008206,Moslosooflavone,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,0.5305654047753596,0.5305654047753596,0.7496895790100098,0.5525273084640503,0.5063310861587524,0.26655909419059753,0.3014853000640869,0.2514703571796417,0.2712426781654358,0.7600459456443787,0.7185080051422119
350,MOL000469,3-Hydroxystigmast-5-en-7-one,C[C@]12CCC[C@@]3(CO3)[C@@H]1C[C@H]1[C@@H](C2)OC(=O)[C@@H]1CN1CCN(C(=O)c2ccco2)CC1,0.5300842726503842,0.5300842726503842,0.7493479251861572,0.5595641136169434,0.5165102481842041,0.2690557837486267,0.3031727969646454,0.2546110153198242,0.27315497398376465,0.7603546977043152,0.7155994176864624
351,MOL013956,Intercedenside A_qt,CCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)CC,0.5299098660164362,0.5299098660164362,0.74390709400177,0.5268477201461792,0.4938119351863861,0.2686026096343994,0.2965925931930542,0.2547849416732788,0.2618418335914612,0.7595721483230591,0.7238091230392456
352,MOL004798,delphinidin,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,0.5296376390080193,0.5296376390080193,0.7491133213043213,0.5128581523895264,0.468502014875412,0.2705191969871521,0.28851577639579773,0.2539134621620178,0.2772775888442993,0.7594256401062012,0.7303565740585327
353,,Galeopsin,CC(=O)OC1(C)C(=O)CC2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,0.5288872310016004,0.5288872310016004,0.7475353479385376,0.5695847868919373,0.5074528455734253,0.2679612636566162,0.3071291744709015,0.2576636075973511,0.28510624170303345,0.7600365877151489,0.7264018058776855
354,MOL000506,Lupinidine,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CC(=O)[C@H](O)[C@H]2C,0.5287753140609408,0.5287753140609408,0.7480229735374451,0.567973256111145,0.5093913078308105,0.2764899730682373,0.3027958273887634,0.2606635093688965,0.28483378887176514,0.7595980167388916,0.7216559052467346
355,MOL006413,phellochin,COC(C)(C)[C@@H](O)[C@H](O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,0.5286517666717568,0.5286517666717568,0.7438346147537231,0.5607947707176208,0.48937198519706726,0.2649897336959839,0.2994771897792816,0.2572837173938751,0.28272539377212524,0.7600148320198059,0.7228120565414429
356,MOL004382,Yinyanghuo A,Cc1cc(C)cc(S(=O)(=O)N2CCN3C(=O)OC4(CN(C(=O)C5CC5)C4)C3C2)c1,0.5285100339767355,0.5285100339767355,0.7482502460479736,0.5675003528594971,0.5191214680671692,0.2672480642795563,0.30894598364830017,0.2612180709838867,0.28210026025772095,0.7598190307617188,0.7254245281219482
357,MOL011135,"22,23-dimethylene ganodermic acid S",CC(C)=CC[C@H](O)[C@@H](C)[C@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.5283853328784515,0.5283853328784515,0.7486999034881592,0.569380521774292,0.5074975490570068,0.2889367640018463,0.30602365732192993,0.25587165355682373,0.27146613597869873,0.7585705518722534,0.7288056015968323
358,MOL012577,"(2R,3R,10S)-2,10-bis(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4,9,10-tetrahydro-2H-pyrano[6,5-h]chromen-8-one",Cn1cnnc1Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1c(Cl)cccc1Cl,0.528177738830917,0.528177738830917,0.7428581714630127,0.5903185606002808,0.5578765869140625,0.27011072635650635,0.3372074365615845,0.2654992341995239,0.29212403297424316,0.7604116201400757,0.7144565582275391
359,MOL001495,Ethyl linolenate,COc1cc2c(c3oc(=O)ccc13)[C@H](OC)[C@@H](O)C(C)(C)O2,0.527577413522992,0.527577413522992,0.7421913146972656,0.5628675222396851,0.5313892960548401,0.25720012187957764,0.31859639286994934,0.26561421155929565,0.2746724486351013,0.7604199051856995,0.6989524364471436
360,,Alisol c monoacetate,CC(=O)OC(CC(C)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1=O)C1OC1(C)C,0.5269141106487032,0.5269141106487032,0.7502413988113403,0.5720686912536621,0.5295240879058838,0.2715010643005371,0.3162173926830292,0.26320818066596985,0.28787073493003845,0.7595909833908081,0.7266870737075806
361,MOL011931,vitetrifolin e,C=CC(C)(O)CC[C@@]1(C)C2=C([C@H](OC(C)=O)[C@H](O)[C@H]1C)C(C)(C)CCC2,0.5268013562120274,0.5268013562120274,0.7509064674377441,0.5486286282539368,0.49875929951667786,0.2811625003814697,0.2975243926048279,0.2497643083333969,0.2765960395336151,0.7595435380935669,0.733101487159729
362,MOL005935,N-[6-(9-acridinylamino)hexyl]benzamide,O=C1C[C@H](c2cccc([N+](=O)[O-])c2)c2cn(Cc3ccccc3)c3cccc(c23)N1,0.5267021052904024,0.5267021052904024,0.7466809749603271,0.5819307565689087,0.5330490469932556,0.2691432535648346,0.30888664722442627,0.26192164421081543,0.2815885543823242,0.7595531344413757,0.7223846912384033
363,MOL001506,Supraene,CC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@@H]1C[C@@H](O)[C@@]13C(=O)[C@H](CO)[C@@H]([C@H]1O)[C@@H](O)C[C@@H]23,0.5265582879031709,0.5265582879031709,0.7478939294815063,0.5728930234909058,0.5214706659317017,0.273614764213562,0.29915016889572144,0.26224881410598755,0.28590357303619385,0.7596874237060547,0.7312265634536743
364,MOL013960,Intercedenside C_qt,CC(C(=O)O)=C1CC[C@]2(N=C(N)N)C=C[C@]3(C[C@H](O)[C@]4(C)C5=C(C(=O)C[C@]34C)[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3[C@@H](C=Cc3ccccc3)[C@H]5O)[C@@H](C)[C@H]2[C@@H]1O,0.5263366905400468,0.5263366905400468,0.750484824180603,0.5712219476699829,0.5185900330543518,0.2701820135116577,0.3084978461265564,0.2579423189163208,0.27880921959877014,0.7600858211517334,0.7277915477752686
365,MOL014232,HPC-3-H_qt,CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)CC,0.526311384085791,0.526311384085791,0.7452586889266968,0.5684413909912109,0.5234541893005371,0.26543012261390686,0.2984199821949005,0.26664644479751587,0.27172255516052246,0.7594852447509766,0.7204557657241821
