"sample_id","ferroptosis_score","analysis_id","Brain.region","Age","Gender"
"EA_F4_HT",-0.126411865527425,"AN002677","Hypothalamus","16 weeks","Female"
"EA_F4_HT",-0.126411865527425,"AN002678","Hypothalamus","16 weeks","Female"
"EA_F4_HT",-0.126411865527425,"AN002679","Hypothalamus","16 weeks","Female"
"EA_F4_MB",-0.182991699642613,"AN002675","Midbrain","16 weeks","Female"
"EA_F4_MB",-0.182991699642613,"AN002676","Midbrain","16 weeks","Female"
"EA_F4_MB",-0.182991699642613,"AN002677","Midbrain","16 weeks","Female"
"EA_F4_MB",-0.182991699642613,"AN002678","Midbrain","16 weeks","Female"
"EA_F4_MB",-0.182991699642613,"AN002679","Midbrain","16 weeks","Female"
"EA_F4_MD",0.190672531861161,"AN002675","Medulla","16 weeks","Female"
"EA_F4_MD",0.190672531861161,"AN002676","Medulla","16 weeks","Female"
"EA_F4_MD",0.190672531861161,"AN002677","Medulla","16 weeks","Female"
"EA_F4_MD",0.190672531861161,"AN002678","Medulla","16 weeks","Female"
"EA_F4_MD",0.190672531861161,"AN002679","Medulla","16 weeks","Female"
"EA_F4_OB",0.373159086038497,"AN002675","Olfactory bulb","16 weeks","Female"
"EA_F4_OB",0.373159086038497,"AN002676","Olfactory bulb","16 weeks","Female"
"EA_F4_OB",0.373159086038497,"AN002677","Olfactory bulb","16 weeks","Female"
"EA_F4_OB",0.373159086038497,"AN002678","Olfactory bulb","16 weeks","Female"
"EA_F4_OB",0.373159086038497,"AN002679","Olfactory bulb","16 weeks","Female"
"EA_F4_PON",0.0330446500410901,"AN002675","Pons","16 weeks","Female"
"EA_F4_PON",0.0330446500410901,"AN002676","Pons","16 weeks","Female"
"EA_F4_PON",0.0330446500410901,"AN002677","Pons","16 weeks","Female"
"EA_F4_PON",0.0330446500410901,"AN002678","Pons","16 weeks","Female"
"EA_F4_PON",0.0330446500410901,"AN002679","Pons","16 weeks","Female"
"EA_F4_TL",-0.1623426165093,"AN002675","Thalamus","16 weeks","Female"
"EA_F4_TL",-0.1623426165093,"AN002676","Thalamus","16 weeks","Female"
"EA_F4_TL",-0.1623426165093,"AN002677","Thalamus","16 weeks","Female"
"EA_F4_TL",-0.1623426165093,"AN002678","Thalamus","16 weeks","Female"
"EA_F4_TL",-0.1623426165093,"AN002679","Thalamus","16 weeks","Female"
"EA_F5_BG",-0.131886213974367,"AN002675","Basal ganglia","16 weeks","Female"
"EA_F5_BG",-0.131886213974367,"AN002676","Basal ganglia","16 weeks","Female"
"EA_F5_BG",-0.131886213974367,"AN002677","Basal ganglia","16 weeks","Female"
"EA_F5_BG",-0.131886213974367,"AN002678","Basal ganglia","16 weeks","Female"
"EA_F5_BG",-0.131886213974367,"AN002679","Basal ganglia","16 weeks","Female"
"EA_F5_CB",0.345261481610254,"AN002675","Cerebellum","16 weeks","Female"
"EA_F5_CB",0.345261481610254,"AN002676","Cerebellum","16 weeks","Female"
"EA_F5_CB",0.345261481610254,"AN002677","Cerebellum","16 weeks","Female"
"EA_F5_CB",0.345261481610254,"AN002678","Cerebellum","16 weeks","Female"
"EA_F5_CB",0.345261481610254,"AN002679","Cerebellum","16 weeks","Female"
"EA_F5_CT",0.228251495065133,"AN002675","Cerebral cortex","16 weeks","Female"
"EA_F5_CT",0.228251495065133,"AN002676","Cerebral cortex","16 weeks","Female"
"EA_F5_CT",0.228251495065133,"AN002677","Cerebral cortex","16 weeks","Female"
"EA_F5_CT",0.228251495065133,"AN002678","Cerebral cortex","16 weeks","Female"
"EA_F5_CT",0.228251495065133,"AN002679","Cerebral cortex","16 weeks","Female"
"EA_F5_HC",0.132359800323338,"AN002675","Hippocampus","16 weeks","Female"
"EA_F5_HC",0.132359800323338,"AN002676","Hippocampus","16 weeks","Female"
"EA_F5_HC",0.132359800323338,"AN002677","Hippocampus","16 weeks","Female"
"EA_F5_HC",0.132359800323338,"AN002678","Hippocampus","16 weeks","Female"
"EA_F5_HC",0.132359800323338,"AN002679","Hippocampus","16 weeks","Female"
"EA_F5_HT",-0.146596549749105,"AN002675","Hypothalamus","16 weeks","Female"
"EA_F5_HT",-0.146596549749105,"AN002676","Hypothalamus","16 weeks","Female"
"EA_F5_HT",-0.146596549749105,"AN002677","Hypothalamus","16 weeks","Female"
"EA_F5_HT",-0.146596549749105,"AN002678","Hypothalamus","16 weeks","Female"
"EA_F5_HT",-0.146596549749105,"AN002679","Hypothalamus","16 weeks","Female"
"EA_F5_MB",-0.240636468336581,"AN002675","Midbrain","16 weeks","Female"
"EA_F5_MB",-0.240636468336581,"AN002676","Midbrain","16 weeks","Female"
"EA_F5_MB",-0.240636468336581,"AN002677","Midbrain","16 weeks","Female"
"EA_F5_MB",-0.240636468336581,"AN002678","Midbrain","16 weeks","Female"
"EA_F5_MB",-0.240636468336581,"AN002679","Midbrain","16 weeks","Female"
"EA_F5_MD",-0.0404877961080115,"AN002675","Medulla","16 weeks","Female"
"EA_F5_MD",-0.0404877961080115,"AN002676","Medulla","16 weeks","Female"
"EA_F5_MD",-0.0404877961080115,"AN002677","Medulla","16 weeks","Female"
"EA_F5_MD",-0.0404877961080115,"AN002678","Medulla","16 weeks","Female"
"EA_F5_MD",-0.0404877961080115,"AN002679","Medulla","16 weeks","Female"
"EA_F5_OB",0.426847102790499,"AN002675","Olfactory bulb","16 weeks","Female"
"EA_F5_OB",0.426847102790499,"AN002676","Olfactory bulb","16 weeks","Female"
"EA_F5_OB",0.426847102790499,"AN002677","Olfactory bulb","16 weeks","Female"
"EA_F5_OB",0.426847102790499,"AN002678","Olfactory bulb","16 weeks","Female"
"EA_F5_OB",0.426847102790499,"AN002679","Olfactory bulb","16 weeks","Female"
"EA_F5_PON",0.408683477391545,"AN002675","Pons","16 weeks","Female"
"EA_F5_PON",0.408683477391545,"AN002676","Pons","16 weeks","Female"
"EA_F5_PON",0.408683477391545,"AN002677","Pons","16 weeks","Female"
"EA_F5_PON",0.408683477391545,"AN002678","Pons","16 weeks","Female"
"EA_F5_PON",0.408683477391545,"AN002679","Pons","16 weeks","Female"
"EA_F5_TL",0.0479134592567654,"AN002675","Thalamus","16 weeks","Female"
"EA_F5_TL",0.0479134592567654,"AN002676","Thalamus","16 weeks","Female"
"EA_F5_TL",0.0479134592567654,"AN002677","Thalamus","16 weeks","Female"
"EA_F5_TL",0.0479134592567654,"AN002678","Thalamus","16 weeks","Female"
"EA_F5_TL",0.0479134592567654,"AN002679","Thalamus","16 weeks","Female"
"EA_F6_BG",0.749732712220377,"AN002675","Basal ganglia","16 weeks","Female"
"EA_F6_BG",0.749732712220377,"AN002676","Basal ganglia","16 weeks","Female"
"EA_F6_BG",0.749732712220377,"AN002677","Basal ganglia","16 weeks","Female"
"EA_F6_BG",0.749732712220377,"AN002678","Basal ganglia","16 weeks","Female"
"EA_F6_BG",0.749732712220377,"AN002679","Basal ganglia","16 weeks","Female"
"EA_F6_CB",-0.186814672906078,"AN002675","Cerebellum","16 weeks","Female"
"EA_F6_CB",-0.186814672906078,"AN002676","Cerebellum","16 weeks","Female"
"EA_F6_CB",-0.186814672906078,"AN002677","Cerebellum","16 weeks","Female"
"EA_F6_CB",-0.186814672906078,"AN002678","Cerebellum","16 weeks","Female"
"EA_F6_CB",-0.186814672906078,"AN002679","Cerebellum","16 weeks","Female"
"EA_F6_CT",-0.214064061474575,"AN002675","Cerebral cortex","16 weeks","Female"
"EA_F6_CT",-0.214064061474575,"AN002676","Cerebral cortex","16 weeks","Female"
"EA_F6_CT",-0.214064061474575,"AN002677","Cerebral cortex","16 weeks","Female"
"EA_F6_CT",-0.214064061474575,"AN002678","Cerebral cortex","16 weeks","Female"
"EA_F6_CT",-0.214064061474575,"AN002679","Cerebral cortex","16 weeks","Female"
"EA_F6_HC",-0.171854780413381,"AN002675","Hippocampus","16 weeks","Female"
"EA_F6_HC",-0.171854780413381,"AN002676","Hippocampus","16 weeks","Female"
"EA_F6_HC",-0.171854780413381,"AN002677","Hippocampus","16 weeks","Female"
"EA_F6_HC",-0.171854780413381,"AN002678","Hippocampus","16 weeks","Female"
"EA_F6_HC",-0.171854780413381,"AN002679","Hippocampus","16 weeks","Female"
"EA_F6_HT",0.157721904190155,"AN002675","Hypothalamus","16 weeks","Female"
"EA_F6_HT",0.157721904190155,"AN002676","Hypothalamus","16 weeks","Female"
"EA_F6_HT",0.157721904190155,"AN002677","Hypothalamus","16 weeks","Female"
"EA_F6_HT",0.157721904190155,"AN002678","Hypothalamus","16 weeks","Female"
"EA_F6_HT",0.157721904190155,"AN002679","Hypothalamus","16 weeks","Female"
"EA_F6_MB",-0.052355694164388,"AN002675","Midbrain","16 weeks","Female"
"EA_F6_MB",-0.052355694164388,"AN002676","Midbrain","16 weeks","Female"
"EA_F6_MB",-0.052355694164388,"AN002677","Midbrain","16 weeks","Female"
"EA_F6_MB",-0.052355694164388,"AN002678","Midbrain","16 weeks","Female"
"EA_F6_MB",-0.052355694164388,"AN002679","Midbrain","16 weeks","Female"
"EA_F6_MD",-0.320682824040002,"AN002675","Medulla","16 weeks","Female"
"EA_F6_MD",-0.320682824040002,"AN002676","Medulla","16 weeks","Female"
"EA_F6_MD",-0.320682824040002,"AN002677","Medulla","16 weeks","Female"
"EA_F6_MD",-0.320682824040002,"AN002678","Medulla","16 weeks","Female"
"EA_F6_MD",-0.320682824040002,"AN002679","Medulla","16 weeks","Female"
"EA_F6_OB",0.612907766753023,"AN002675","Olfactory bulb","16 weeks","Female"
"EA_F6_OB",0.612907766753023,"AN002676","Olfactory bulb","16 weeks","Female"
"EA_F6_OB",0.612907766753023,"AN002677","Olfactory bulb","16 weeks","Female"
"EA_F6_OB",0.612907766753023,"AN002678","Olfactory bulb","16 weeks","Female"
"EA_F6_OB",0.612907766753023,"AN002679","Olfactory bulb","16 weeks","Female"
"EA_F6_PON",0.202398577140015,"AN002675","Pons","16 weeks","Female"
"EA_F6_PON",0.202398577140015,"AN002676","Pons","16 weeks","Female"
"EA_F6_PON",0.202398577140015,"AN002677","Pons","16 weeks","Female"
"EA_F6_PON",0.202398577140015,"AN002678","Pons","16 weeks","Female"
"EA_F6_PON",0.202398577140015,"AN002679","Pons","16 weeks","Female"
"EA_F6_TL",0.173998078515004,"AN002675","Thalamus","16 weeks","Female"
"EA_F6_TL",0.173998078515004,"AN002676","Thalamus","16 weeks","Female"
"EA_F6_TL",0.173998078515004,"AN002677","Thalamus","16 weeks","Female"
"EA_F6_TL",0.173998078515004,"AN002678","Thalamus","16 weeks","Female"
"EA_F6_TL",0.173998078515004,"AN002679","Thalamus","16 weeks","Female"
"EA_F7_BG",0.91322084036855,"AN002675","Basal ganglia","16 weeks","Female"
"EA_F7_BG",0.91322084036855,"AN002676","Basal ganglia","16 weeks","Female"
"EA_F7_BG",0.91322084036855,"AN002677","Basal ganglia","16 weeks","Female"
"EA_F7_BG",0.91322084036855,"AN002678","Basal ganglia","16 weeks","Female"
"EA_F7_BG",0.91322084036855,"AN002679","Basal ganglia","16 weeks","Female"
"EA_F7_CB",-0.0789542000551042,"AN002675","Cerebellum","16 weeks","Female"
"EA_F7_CB",-0.0789542000551042,"AN002676","Cerebellum","16 weeks","Female"
"EA_F7_CB",-0.0789542000551042,"AN002677","Cerebellum","16 weeks","Female"
"EA_F7_CB",-0.0789542000551042,"AN002678","Cerebellum","16 weeks","Female"
"EA_F7_CB",-0.0789542000551042,"AN002679","Cerebellum","16 weeks","Female"
"EA_F7_CT",-0.0810449606601813,"AN002675","Cerebral cortex","16 weeks","Female"
"EA_F7_CT",-0.0810449606601813,"AN002676","Cerebral cortex","16 weeks","Female"
"EA_F7_CT",-0.0810449606601813,"AN002677","Cerebral cortex","16 weeks","Female"
"EA_F7_CT",-0.0810449606601813,"AN002678","Cerebral cortex","16 weeks","Female"
"EA_F7_CT",-0.0810449606601813,"AN002679","Cerebral cortex","16 weeks","Female"
"EA_F7_HC",-0.158854755492869,"AN002675","Hippocampus","16 weeks","Female"
"EA_F7_HC",-0.158854755492869,"AN002676","Hippocampus","16 weeks","Female"
"EA_F7_HC",-0.158854755492869,"AN002677","Hippocampus","16 weeks","Female"
"EA_F7_HC",-0.158854755492869,"AN002678","Hippocampus","16 weeks","Female"
"EA_F7_HC",-0.158854755492869,"AN002679","Hippocampus","16 weeks","Female"
"EA_F7_HT",0.154873144051775,"AN002675","Hypothalamus","16 weeks","Female"
"EA_F7_HT",0.154873144051775,"AN002676","Hypothalamus","16 weeks","Female"
"EA_F7_HT",0.154873144051775,"AN002677","Hypothalamus","16 weeks","Female"
"EA_F7_HT",0.154873144051775,"AN002678","Hypothalamus","16 weeks","Female"
"EA_F7_HT",0.154873144051775,"AN002679","Hypothalamus","16 weeks","Female"
"EA_F7_MB",-0.12505441807929,"AN002675","Midbrain","16 weeks","Female"
"EA_F7_MB",-0.12505441807929,"AN002676","Midbrain","16 weeks","Female"
"EA_F7_MB",-0.12505441807929,"AN002677","Midbrain","16 weeks","Female"
"EA_F7_MB",-0.12505441807929,"AN002678","Midbrain","16 weeks","Female"
"EA_F7_MB",-0.12505441807929,"AN002679","Midbrain","16 weeks","Female"
"EA_F7_MD",-0.0265322544234307,"AN002675","Medulla","16 weeks","Female"
"EA_F7_MD",-0.0265322544234307,"AN002676","Medulla","16 weeks","Female"
"EA_F7_MD",-0.0265322544234307,"AN002677","Medulla","16 weeks","Female"
"EA_F7_MD",-0.0265322544234307,"AN002678","Medulla","16 weeks","Female"
"EA_F7_MD",-0.0265322544234307,"AN002679","Medulla","16 weeks","Female"
"EA_F7_OB",0.301745815205195,"AN002675","Olfactory bulb","16 weeks","Female"
"EA_F7_OB",0.301745815205195,"AN002676","Olfactory bulb","16 weeks","Female"
"EA_F7_OB",0.301745815205195,"AN002677","Olfactory bulb","16 weeks","Female"
"EA_F7_OB",0.301745815205195,"AN002678","Olfactory bulb","16 weeks","Female"
"EA_F7_OB",0.301745815205195,"AN002679","Olfactory bulb","16 weeks","Female"
"EA_F7_PON",-0.143700408472128,"AN002675","Pons","16 weeks","Female"
"EA_F7_PON",-0.143700408472128,"AN002676","Pons","16 weeks","Female"
"EA_F7_PON",-0.143700408472128,"AN002677","Pons","16 weeks","Female"
"EA_F7_PON",-0.143700408472128,"AN002678","Pons","16 weeks","Female"
"EA_F7_PON",-0.143700408472128,"AN002679","Pons","16 weeks","Female"
"EA_F7_TL",0.262533045910502,"AN002675","Thalamus","16 weeks","Female"
"EA_F7_TL",0.262533045910502,"AN002676","Thalamus","16 weeks","Female"
"EA_F7_TL",0.262533045910502,"AN002677","Thalamus","16 weeks","Female"
"EA_F7_TL",0.262533045910502,"AN002678","Thalamus","16 weeks","Female"
"EA_F7_TL",0.262533045910502,"AN002679","Thalamus","16 weeks","Female"
"EA_F8_BG",-0.118782637740506,"AN002675","Basal ganglia","16 weeks","Female"
"EA_F8_BG",-0.118782637740506,"AN002676","Basal ganglia","16 weeks","Female"
"EA_F8_BG",-0.118782637740506,"AN002677","Basal ganglia","16 weeks","Female"
"EA_F8_BG",-0.118782637740506,"AN002678","Basal ganglia","16 weeks","Female"
"EA_F8_BG",-0.118782637740506,"AN002679","Basal ganglia","16 weeks","Female"
"EA_F8_CB",0.409407198591547,"AN002675","Cerebellum","16 weeks","Female"
"EA_F8_CB",0.409407198591547,"AN002676","Cerebellum","16 weeks","Female"
"EA_F8_CB",0.409407198591547,"AN002677","Cerebellum","16 weeks","Female"
"EA_F8_CB",0.409407198591547,"AN002678","Cerebellum","16 weeks","Female"
"EA_F8_CB",0.409407198591547,"AN002679","Cerebellum","16 weeks","Female"
"EA_F8_CT",0.474880888838683,"AN002675","Cerebral cortex","16 weeks","Female"
"EA_F8_CT",0.474880888838683,"AN002676","Cerebral cortex","16 weeks","Female"
"EA_F8_CT",0.474880888838683,"AN002677","Cerebral cortex","16 weeks","Female"
"EA_F8_CT",0.474880888838683,"AN002678","Cerebral cortex","16 weeks","Female"
"EA_F8_CT",0.474880888838683,"AN002679","Cerebral cortex","16 weeks","Female"
"EA_F8_HC",-0.306850848322734,"AN002675","Hippocampus","16 weeks","Female"
"EA_F8_HC",-0.306850848322734,"AN002676","Hippocampus","16 weeks","Female"
"EA_F8_HC",-0.306850848322734,"AN002677","Hippocampus","16 weeks","Female"
"EA_F8_HC",-0.306850848322734,"AN002678","Hippocampus","16 weeks","Female"
"EA_F8_HC",-0.306850848322734,"AN002679","Hippocampus","16 weeks","Female"
"EA_F8_HT",0.32512033893339,"AN002675","Hypothalamus","16 weeks","Female"
"EA_F8_HT",0.32512033893339,"AN002676","Hypothalamus","16 weeks","Female"
"EA_F8_HT",0.32512033893339,"AN002677","Hypothalamus","16 weeks","Female"
"EA_F8_HT",0.32512033893339,"AN002678","Hypothalamus","16 weeks","Female"
"EA_F8_HT",0.32512033893339,"AN002679","Hypothalamus","16 weeks","Female"
"EA_F8_MB",0.0141972714473926,"AN002675","Midbrain","16 weeks","Female"
"EA_F8_MB",0.0141972714473926,"AN002676","Midbrain","16 weeks","Female"
"EA_F8_MB",0.0141972714473926,"AN002677","Midbrain","16 weeks","Female"
"EA_F8_MB",0.0141972714473926,"AN002678","Midbrain","16 weeks","Female"
"EA_F8_MB",0.0141972714473926,"AN002679","Midbrain","16 weeks","Female"
"EA_F8_MD",-0.0677912117221221,"AN002675","Medulla","16 weeks","Female"
"EA_F8_MD",-0.0677912117221221,"AN002676","Medulla","16 weeks","Female"
"EA_F8_MD",-0.0677912117221221,"AN002677","Medulla","16 weeks","Female"
"EA_F8_MD",-0.0677912117221221,"AN002678","Medulla","16 weeks","Female"
"EA_F8_MD",-0.0677912117221221,"AN002679","Medulla","16 weeks","Female"
"EA_F8_OB",0.184370910928217,"AN002675","Olfactory bulb","16 weeks","Female"
"EA_F8_OB",0.184370910928217,"AN002676","Olfactory bulb","16 weeks","Female"
"EA_F8_OB",0.184370910928217,"AN002677","Olfactory bulb","16 weeks","Female"
"EA_F8_OB",0.184370910928217,"AN002678","Olfactory bulb","16 weeks","Female"
"EA_F8_OB",0.184370910928217,"AN002679","Olfactory bulb","16 weeks","Female"
"EA_F8_PON",-0.245529022657262,"AN002675","Pons","16 weeks","Female"
"EA_F8_PON",-0.245529022657262,"AN002676","Pons","16 weeks","Female"
"EA_F8_PON",-0.245529022657262,"AN002677","Pons","16 weeks","Female"
"EA_F8_PON",-0.245529022657262,"AN002678","Pons","16 weeks","Female"
"EA_F8_PON",-0.245529022657262,"AN002679","Pons","16 weeks","Female"
"EA_F8_TL",-0.254814008046353,"AN002675","Thalamus","16 weeks","Female"
"EA_F8_TL",-0.254814008046353,"AN002676","Thalamus","16 weeks","Female"
"EA_F8_TL",-0.254814008046353,"AN002677","Thalamus","16 weeks","Female"
"EA_F8_TL",-0.254814008046353,"AN002678","Thalamus","16 weeks","Female"
"EA_F8_TL",-0.254814008046353,"AN002679","Thalamus","16 weeks","Female"
"EA_M1_BG",-0.0337952503250622,"AN002675","Basal ganglia","16 weeks","Male"
"EA_M1_BG",-0.0337952503250622,"AN002676","Basal ganglia","16 weeks","Male"
"EA_M1_BG",-0.0337952503250622,"AN002677","Basal ganglia","16 weeks","Male"
"EA_M1_BG",-0.0337952503250622,"AN002678","Basal ganglia","16 weeks","Male"
"EA_M1_BG",-0.0337952503250622,"AN002679","Basal ganglia","16 weeks","Male"
"EA_M1_CB",-0.0858618357983121,"AN002675","Cerebellum","16 weeks","Male"
"EA_M1_CB",-0.0858618357983121,"AN002676","Cerebellum","16 weeks","Male"
"EA_M1_CB",-0.0858618357983121,"AN002677","Cerebellum","16 weeks","Male"
"EA_M1_CB",-0.0858618357983121,"AN002678","Cerebellum","16 weeks","Male"
"EA_M1_CB",-0.0858618357983121,"AN002679","Cerebellum","16 weeks","Male"
"EA_M1_CT",-0.151161441906043,"AN002675","Cerebral cortex","16 weeks","Male"
"EA_M1_CT",-0.151161441906043,"AN002676","Cerebral cortex","16 weeks","Male"
"EA_M1_CT",-0.151161441906043,"AN002677","Cerebral cortex","16 weeks","Male"
"EA_M1_CT",-0.151161441906043,"AN002678","Cerebral cortex","16 weeks","Male"
"EA_M1_CT",-0.151161441906043,"AN002679","Cerebral cortex","16 weeks","Male"
"EA_M1_HC",0.146736452261164,"AN002675","Hippocampus","16 weeks","Male"
"EA_M1_HC",0.146736452261164,"AN002676","Hippocampus","16 weeks","Male"
"EA_M1_HC",0.146736452261164,"AN002677","Hippocampus","16 weeks","Male"
"EA_M1_HC",0.146736452261164,"AN002678","Hippocampus","16 weeks","Male"
"EA_M1_HC",0.146736452261164,"AN002679","Hippocampus","16 weeks","Male"
"EA_M1_HT",-0.26121678541516,"AN002675","Hypothalamus","16 weeks","Male"
"EA_M1_HT",-0.26121678541516,"AN002676","Hypothalamus","16 weeks","Male"
"EA_M1_HT",-0.26121678541516,"AN002677","Hypothalamus","16 weeks","Male"
"EA_M1_HT",-0.26121678541516,"AN002678","Hypothalamus","16 weeks","Male"
"EA_M1_HT",-0.26121678541516,"AN002679","Hypothalamus","16 weeks","Male"
"EA_M1_MB",-0.497350816134713,"AN002675","Midbrain","16 weeks","Male"
"EA_M1_MB",-0.497350816134713,"AN002676","Midbrain","16 weeks","Male"
"EA_M1_MB",-0.497350816134713,"AN002677","Midbrain","16 weeks","Male"
"EA_M1_MB",-0.497350816134713,"AN002678","Midbrain","16 weeks","Male"
"EA_M1_MB",-0.497350816134713,"AN002679","Midbrain","16 weeks","Male"
"EA_M1_MD",0.0796608299378126,"AN002675","Medulla","16 weeks","Male"
"EA_M1_MD",0.0796608299378126,"AN002676","Medulla","16 weeks","Male"
"EA_M1_MD",0.0796608299378126,"AN002677","Medulla","16 weeks","Male"
"EA_M1_MD",0.0796608299378126,"AN002678","Medulla","16 weeks","Male"
"EA_M1_MD",0.0796608299378126,"AN002679","Medulla","16 weeks","Male"
"EA_M1_OB",-0.148554181119759,"AN002675","Olfactory bulb","16 weeks","Male"
"EA_M1_OB",-0.148554181119759,"AN002676","Olfactory bulb","16 weeks","Male"
"EA_M1_OB",-0.148554181119759,"AN002677","Olfactory bulb","16 weeks","Male"
"EA_M1_OB",-0.148554181119759,"AN002678","Olfactory bulb","16 weeks","Male"
"EA_M1_OB",-0.148554181119759,"AN002679","Olfactory bulb","16 weeks","Male"
"EA_M1_PON",-0.111412539077681,"AN002675","Pons","16 weeks","Male"
"EA_M1_PON",-0.111412539077681,"AN002676","Pons","16 weeks","Male"
"EA_M1_PON",-0.111412539077681,"AN002677","Pons","16 weeks","Male"
"EA_M1_PON",-0.111412539077681,"AN002678","Pons","16 weeks","Male"
"EA_M1_PON",-0.111412539077681,"AN002679","Pons","16 weeks","Male"
"EA_M1_TL",-0.172317187643967,"AN002675","Thalamus","16 weeks","Male"
"EA_M1_TL",-0.172317187643967,"AN002676","Thalamus","16 weeks","Male"
"EA_M1_TL",-0.172317187643967,"AN002677","Thalamus","16 weeks","Male"
"EA_M1_TL",-0.172317187643967,"AN002678","Thalamus","16 weeks","Male"
"EA_M1_TL",-0.172317187643967,"AN002679","Thalamus","16 weeks","Male"
"EA_M2_BG",0.142006175241529,"AN002675","Basal ganglia","16 weeks","Male"
"EA_M2_BG",0.142006175241529,"AN002676","Basal ganglia","16 weeks","Male"
"EA_M2_BG",0.142006175241529,"AN002677","Basal ganglia","16 weeks","Male"
"EA_M2_BG",0.142006175241529,"AN002678","Basal ganglia","16 weeks","Male"
